fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
1127.40789999953,3,1,1,0,7,3
83.9616000012029,1,2,0,0,8,2
635.199600001215,2,2,0,0,8,2
480.0456999983,4,3,1,0,14,4
129.986699997971,1,3,1,0,14,4
52.0404999988386,4,3,1,0,14,4
65.8868999998958,4,3,1,0,14,4
63.8839000021107,4,3,1,0,14,4
89.9136999978509,4,3,1,0,14,4
95.9861999981513,3,4,0,1,13,1
1050.24989999947,1,4,0,1,13,1
2350.10450000118,4,5,1,0,13,4
76.066699999501,3,7,1,0,8,2
446.037600002455,2,7,1,0,8,2
183.959499998309,3,8,0,0,14,2
178.052999999636,1,8,0,0,14,2
881.840699999884,2,8,0,0,14,2
236.077500001556,1,9,1,1,13,3
619.633099999191,3,9,1,1,13,3
551.687099999981,2,10,0,0,7,2
975.641899996845,2,12,0,1,14,2
191.996599998674,4,13,1,0,7,3
803.220200003125,3,13,1,0,7,3
264.099699998042,1,14,0,0,13,1
571.102199999586,1,14,0,0,13,1
589.993499997945,2,15,0,0,14,2
208.086899998307,3,17,0,0,14,4
922.663999997894,4,19,1,1,13,4
692.485399998986,4,20,1,0,8,4
540.364399999817,3,21,0,0,7,3
162.076399999933,2,22,0,1,13,1
460.249499999918,1,23,0,0,8,1
199.973600003432,3,24,1,1,14,2
297.908299999108,4,24,1,1,14,2
481.984400001238,1,24,1,1,14,2
146.050499999546,2,24,1,1,14,2
772.232999999687,2,25,1,0,7,2
204.028199997992,4,26,1,0,13,4
147.969300000113,4,26,1,0,13,4
593.635700002778,4,26,1,0,13,4
320.02250000005,2,28,0,0,14,3
602.981299998646,4,30,0,0,7,4
293.952500000159,4,31,1,0,14,1
123.905699998431,4,32,1,0,8,2
202.041199998348,2,32,1,0,8,2
656.745500000397,2,33,1,0,7,2
186.000400000921,3,34,0,0,13,2
749.954799997795,2,34,0,0,13,2
156.073300000571,1,35,1,1,14,2
430.055099997844,1,35,1,1,14,2
1260.01630000246,2,35,1,1,14,2
173.94670000067,1,36,0,1,8,2
622.624600000563,2,36,0,1,8,2
1542.40009999921,1,37,1,1,7,1
88.000199997623,1,38,1,0,14,4
749.973000001773,4,38,1,0,14,4
145.964100000128,3,39,0,0,13,3
179.946500000369,4,39,0,0,13,3
285.857899998518,3,39,0,0,13,3
468.019100000674,2,40,0,1,8,2
110.028999999486,3,41,0,0,14,3
78.0061999976169,1,41,0,0,14,3
105.99480000019,3,41,0,0,14,3
115.949800001545,4,43,1,0,13,4
51.9721999989997,4,43,1,0,13,4
175.993200002267,4,43,1,0,13,4
160.079499997664,2,45,0,1,7,3
475.168100001611,3,45,0,1,7,3
199.976699997933,2,46,0,0,14,1
862.939599999663,1,46,0,0,14,1
702.825799999118,1,47,1,0,13,1
120.018400000845,2,48,1,1,8,4
712.031799997931,4,48,1,1,8,4
614.156199997524,1,50,1,0,14,1
336.037299999589,3,52,1,0,13,3
53.9549999994051,4,52,1,0,13,3
687.986499997351,3,52,1,0,13,3
185.985300002358,4,53,0,0,7,3
323.98159999866,2,54,1,0,8,2
613.849700002902,3,55,1,1,13,3
117.957499998738,3,56,1,0,14,2
76.0188999993261,2,56,1,0,14,2
216.024600002129,3,56,1,0,14,2
815.563100000873,2,56,1,0,14,2
139.995599998656,4,57,1,0,14,1
364.023300000554,1,57,1,0,14,1
327.988999997615,2,59,0,1,13,1
167.988799999875,3,60,0,0,8,3
177.033600000868,3,60,0,0,8,3
