fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
232.108899974264,4,1,0,1,18,3
131.98679999914,4,2,1,0,20,1
159.934900002554,3,3,1,0,2,3
106.02030006703,2,4,1,0,7,4
324.036300065927,2,6,0,0,2,3
179.997900035232,1,6,0,0,2,3
211.995200021192,2,6,0,0,2,3
938.166399952024,3,6,0,0,2,3
305.957300006412,4,7,1,0,7,4
147.876400034875,3,8,0,1,18,4
167.989999987185,4,8,0,1,18,4
431.903999997303,4,9,1,0,18,4
173.970600008033,2,10,1,0,2,1
277.994600008242,3,10,1,0,2,1
63.9665999915451,1,10,1,0,2,1
60.0139999296516,4,11,0,0,20,1
202.091200044379,4,12,0,0,7,4
127.840199973434,3,13,1,1,2,4
121.896900003776,2,17,1,0,20,1
323.941899929196,1,17,1,0,20,1
196.000399999321,4,18,0,0,2,1
592.061000061221,1,18,0,0,2,1
230.412699980661,1,20,0,0,18,3
162.032899912447,4,21,0,0,18,4
290.248700068332,4,21,0,0,18,4
136.011899914593,4,22,1,0,20,1
430.251899990253,2,22,1,0,20,1
188.783399993554,3,26,0,1,18,2
384.226899943314,2,27,0,0,2,2
158.021099981852,2,28,0,0,7,4
488.277799915522,4,28,0,0,7,4
296.470800065435,4,29,0,0,2,1
244.18409995269,1,29,0,0,2,1
310.188599978574,2,30,0,0,20,3
51.9525000127032,2,31,0,0,18,1
230.405899928883,3,32,0,1,7,3
166.080199996941,2,33,1,0,18,2
167.972300085239,1,36,1,0,7,2
234.288200037554,4,38,1,1,18,4
254.352599964477,1,39,0,1,2,1
198.319099959917,1,41,1,0,20,2
334.434700082056,4,45,1,0,20,4
250.414000009187,1,46,1,1,2,1
178.373900009319,2,47,0,1,7,2
288.176100002602,2,48,1,0,18,2
254.801100003533,4,49,0,0,2,4
356.256500002928,2,51,0,0,20,2
99.9977999599651,4,52,0,0,7,4
54.0330000221729,3,52,0,0,7,4
96.4109000051394,4,52,0,0,7,4
268.079799949192,1,53,1,0,18,2
179.914599983022,4,53,1,0,18,2
140.290300012566,1,54,1,1,2,1
342.496500001289,1,55,0,1,20,4
330.654400051571,4,57,0,0,2,2
398.396199918352,2,59,1,0,20,2
100.012400071137,2,60,0,0,7,3
412.421999964863,3,60,0,0,7,3
