fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
1504.80990001233,1,1,0,0,19,1
187.989099998958,4,2,1,1,21,1
1063.16710000101,1,2,1,1,21,1
195.914799987804,3,3,0,0,18,3
680.978299991693,3,3,0,0,18,3
174.023399988073,2,4,1,0,1,3
208.010000002105,4,4,1,0,1,3
650.99100000225,3,4,1,0,1,3
602.662200006307,4,5,0,0,19,4
82.1018999995431,3,6,0,1,21,4
144.019400002435,4,6,0,1,21,4
129.961200000253,2,6,0,1,21,4
266.39360000263,4,6,0,1,21,4
124.03850001283,1,7,1,0,1,4
322.01219999115,2,7,1,0,1,4
221.998400011216,1,7,1,0,1,4
896.068899994134,4,7,1,0,1,4
179.987499999697,4,8,1,0,18,4
508.020699999179,4,8,1,0,18,4
63.986000008299,1,9,0,1,21,2
917.995700001484,2,9,0,1,21,2
166.038700001081,1,10,0,0,19,4
119.992699997965,3,10,0,0,19,4
351.913899998181,2,10,0,0,19,4
188.017499996931,1,10,0,0,19,4
164.064499986125,4,10,0,0,19,4
458.110999999917,4,10,0,0,19,4
185.928200007766,2,11,0,0,18,4
695.59410000511,4,11,0,0,18,4
388.03590000316,2,12,0,0,1,2
119.997599991621,1,13,1,0,21,2
567.439399994328,2,13,1,0,21,2
212.020500010112,4,14,1,0,1,2
204.058100003749,1,14,1,0,1,2
735.999500000617,2,14,1,0,1,2
583.213200006867,1,15,1,0,19,1
214.047400004347,2,16,1,1,18,1
215.970200006268,3,16,1,1,18,1
401.905999999144,4,16,1,1,18,1
374.837399998796,3,17,0,1,19,3
70.0246000051266,4,18,1,0,21,1
225.964199998998,2,18,1,0,21,1
82.8594000049634,2,18,1,0,21,1
617.090199986706,2,19,1,0,1,2
145.951700003934,4,20,1,0,18,3
145.996400009608,3,20,1,0,18,3
211.974800011376,4,20,1,0,18,3
336.068200005684,3,20,1,0,18,3
251.963699993212,4,20,1,0,18,3
602.10289999668,3,20,1,0,18,3
301.986999998917,4,20,1,0,18,3
50.0098000047728,3,20,1,0,18,3
246.042799990391,3,20,1,0,18,3
354.300400009379,4,20,1,0,18,3
536.490999991656,3,21,0,0,21,3
172.025899999426,1,22,0,0,1,2
602.432699990459,2,22,0,0,1,2
614.091499999631,3,23,0,0,19,3
666.135499996017,2,24,1,1,18,2
641.860199990333,3,25,0,0,19,3
173.949500007438,2,26,1,0,1,4
744.022800005041,4,26,1,0,1,4
190.028799988795,1,27,1,0,21,2
477.729400008684,2,27,1,0,21,2
177.95009999827,3,28,0,0,18,2
439.668800012441,2,28,0,0,18,2
563.562499999534,2,29,0,0,21,2
621.426999990945,1,30,1,0,18,1
477.981400006684,2,31,0,1,19,2
371.213600010378,3,32,1,1,1,3
405.528300005244,2,33,0,0,21,2
519.059199999901,2,34,1,0,1,2
244.029800000135,2,35,1,0,19,4
129.977799995686,4,35,1,0,19,4
463.963699992746,2,35,1,0,19,4
621.945499995491,4,35,1,0,19,4
248.004099994432,1,36,0,0,18,2
126.009600004181,2,36,0,0,18,2
240.57970001013,2,36,0,0,18,2
153.920099997777,1,37,0,1,1,3
165.937800004031,2,37,0,1,1,3
441.974400004256,3,37,0,1,1,3
192.982099993969,3,37,0,1,1,3
167.916399994283,2,38,1,0,21,4
344.08280000207,1,38,1,0,21,4
805.950099995243,4,38,1,0,21,4
812.345500002266,2,39,0,0,18,2
1134.61989999632,2,40,1,1,19,2
175.95469999651,3,41,1,0,21,4
249.994400001015,2,41,1,0,21,4
191.908100008732,4,41,1,0,21,4
470.228399994085,4,41,1,0,21,4
150.004700000864,1,42,0,0,18,2
152.01689999958,2,42,0,0,18,2
133.903300011298,2,42,0,0,18,2
166.505000001052,4,43,0,1,1,2
80.0336000102106,4,43,0,1,1,2
1613.8162999996,2,43,0,1,1,2
581.670200001099,1,44,1,0,19,1
679.34360000072,1,45,0,0,19,1
741.964200002258,2,46,0,0,1,2
670.062000004691,2,46,0,0,1,2
376.048400008585,1,47,1,0,21,1
356.082600002992,2,47,1,0,21,1
282.011000002967,1,47,1,0,21,1
204.010899993591,2,47,1,0,21,1
293.997200002195,1,47,1,0,21,1
855.956700004754,2,47,1,0,21,1
865.47759998939,2,47,1,0,21,1
101.972599994042,4,48,1,1,18,4
207.96739999787,4,48,1,1,18,4
176.013799995417,1,48,1,1,18,4
108.043499989435,1,48,1,1,18,4
246.034700001474,2,48,1,1,18,4
350.008800000069,3,48,1,1,18,4
849.004300005618,4,48,1,1,18,4
140.001300009317,2,49,1,0,21,3
978.968100011116,3,49,1,0,21,3
708.775099992636,2,50,1,1,18,2
540.488099999493,3,51,1,0,19,3
904.654400001164,3,52,0,0,1,3
782.284699991578,4,53,0,1,19,4
616.431100002956,1,54,0,0,21,1
500.460899987957,2,55,1,0,1,2
189.98979999742,4,56,0,0,18,2
141.988300005323,1,56,0,0,18,2
745.975300000282,2,56,0,0,18,2
901.873700000579,3,57,0,1,1,3
63.6763999937102,3,58,1,1,21,3
139.983700006269,1,59,0,0,19,1
609.484800006612,1,59,0,0,19,1
114.020899985917,4,60,1,0,18,3
649.597600000561,3,60,1,0,18,3
