fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
427.886599998601,4,1,1,0,7,4
602.141499999561,3,2,0,0,13,3
179.855599999428,1,3,1,0,14,4
120.071100000132,2,3,1,0,14,4
660.416700000496,4,3,1,0,14,4
409.939799999847,4,5,1,0,14,4
667.362799998955,4,8,1,0,8,4
557.304799998747,2,9,1,1,13,2
96.0103999987041,4,10,1,0,7,4
159.934000001158,4,11,0,1,14,1
573.129099999278,1,11,0,1,14,1
755.998000000545,4,13,1,1,13,4
134.04459999947,1,13,1,1,13,4
187.122499999532,2,14,0,1,7,1
162.018700000772,4,14,0,1,7,1
180.001700000503,2,15,0,0,14,2
752.000200000111,2,15,0,0,14,2
598.609300001044,2,15,0,0,14,2
699.833200000285,4,17,0,0,7,4
128.042399999686,4,19,0,0,8,2
993.397100000948,1,20,1,0,14,1
341.52560000075,1,21,1,1,13,1
68.0645000011282,2,23,0,1,14,1
282.081100000141,3,23,0,1,14,1
176.073000000542,4,24,0,0,8,3
380.079099999421,3,24,0,0,8,3
949.811799999225,3,25,0,0,7,3
120.037000000593,3,26,0,0,8,3
568.050899999434,4,27,1,0,14,4
311.999199999264,4,28,1,0,13,2
261.988599999313,1,28,1,0,13,2
196.02549999945,2,29,1,0,13,1
68.5790999996243,1,29,1,0,13,1
134.068800000023,2,30,1,0,14,1
85.9334999986459,3,30,1,0,14,1
556.268399999681,1,30,1,0,14,1
1173.93179999999,2,31,0,0,7,2
141.939699999057,4,32,0,0,8,1
607.78609999943,1,32,0,0,8,1
118.008399998871,3,34,0,0,13,2
601.26659999878,2,35,0,1,8,2
157.981100001052,2,36,1,1,14,3
423.997099998815,2,37,1,1,13,2
126.066800001354,4,37,1,1,13,2
606.779499999902,2,37,1,1,13,2
574.214800000846,1,38,0,0,14,1
57.9479999996693,3,39,0,0,7,3
400.097099998675,3,39,0,0,7,3
677.714800000103,2,40,1,0,8,2
93.9823999997316,4,41,1,0,14,1
123.964200000046,1,41,1,0,14,1
459.433099998932,3,42,0,1,13,3
333.117899999706,2,43,1,0,7,2
175.955499998963,2,44,0,0,8,1
158.00660000059,1,44,0,0,8,1
120.039499999621,2,44,0,0,8,1
659.375799999907,1,44,0,0,8,1
786.671900001238,1,45,0,0,14,1
267.985200000112,2,46,0,0,7,2
143.984099999216,4,46,0,0,7,2
778.544700000566,2,46,0,0,7,2
476.285900000221,4,47,1,0,8,4
608.334900000045,4,48,0,1,13,4
133.92070000009,1,49,1,0,13,2
220.05100000024,4,51,0,0,7,3
554.004600000553,3,51,0,0,7,3
111.984500001199,2,52,1,1,8,3
339.401399998678,3,52,1,1,8,3
476.899400000548,4,53,1,0,7,4
125.978099998974,4,55,0,0,8,2
117.990799999461,2,55,0,0,8,2
224.060200000167,2,55,0,0,8,2
113.955500000884,1,56,0,0,14,2
556.25130000044,2,56,0,0,14,2
54.0204000008089,2,57,1,0,7,2
308.226400000422,2,57,1,0,7,2
173.966399999699,2,58,1,1,13,3
