fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
185.999799999991,2,1,0,0,5,3
886.524999994435,3,1,0,0,5,3
103.671699995175,3,2,0,1,11,2
123.927599997842,2,2,0,1,11,2
380.080800008727,2,2,0,1,11,2
237.956299999496,2,3,1,0,4,3
200.052300002426,3,3,1,0,4,3
82.0444999990286,2,4,1,0,21,2
543.977499997709,2,4,1,0,21,2
107.955200001015,4,5,1,0,5,4
482.088699995074,4,5,1,0,5,4
487.025099995662,1,6,0,1,11,1
164.021300006425,4,7,0,0,21,4
571.064800009481,4,7,0,0,21,4
107.94519999763,1,8,0,0,4,1
220.141199999489,1,9,1,1,11,2
187.936100002844,3,9,1,1,11,2
255.982600006973,4,9,1,1,11,2
158.000399998855,2,9,1,1,11,2
258.600300003309,4,9,1,1,11,2
261.940600001253,4,10,0,0,5,1
204.512700001942,3,10,0,0,5,1
147.95199999935,1,11,1,0,4,2
476.262099997257,2,11,1,0,4,2
69.9015999998664,1,12,1,0,21,1
644.093300012173,1,12,1,0,21,1
630.049500003224,2,13,0,0,4,2
151.98870000313,2,14,0,1,5,4
717.767099995399,4,14,0,1,5,4
119.989999991958,4,15,1,0,11,4
150.000099994941,1,15,1,0,11,4
567.743800012977,4,15,1,0,11,4
107.985299997381,1,16,0,0,21,4
201.957299999776,3,16,0,0,21,4
611.92480000318,4,16,0,0,21,4
202.032700006384,3,17,1,1,4,1
269.685399995069,1,17,1,1,4,1
359.573499998078,4,18,0,0,5,4
571.488200002932,3,19,1,0,21,3
601.309899997432,4,20,1,0,11,4
199.704999991809,4,21,1,0,5,1
152.010899997549,4,21,1,0,5,1
597.166399995331,1,21,1,0,5,1
511.101999989478,2,22,0,0,11,2
187.958199996501,2,23,1,0,4,1
82.0345999964047,4,23,1,0,4,1
131.938000005903,1,23,1,0,4,1
424.932699999772,1,23,1,0,4,1
100.105599995004,1,24,1,0,21,4
360.871099997894,4,24,1,0,21,4
94.2520999960834,2,25,0,0,5,4
450.000400000135,4,25,0,0,5,4
125.923400002648,3,26,0,1,11,4
499.924300005659,4,26,0,1,11,4
76.5185999916866,2,26,0,1,11,4
92.1301999915158,2,27,1,1,4,1
160.081599999103,3,27,1,1,4,1
418.008299995563,1,27,1,1,4,1
514.264199999161,4,28,0,0,21,4
596.151400008239,1,29,0,1,4,1
669.813300002716,1,30,1,0,5,1
457.746100000804,4,31,0,0,11,4
56.1235000059241,2,32,1,1,21,2
210.064999992028,3,33,0,0,5,3
111.551900001359,3,33,0,0,5,3
513.279199993121,3,34,0,0,21,3
127.984400009154,4,35,1,0,11,2
622.026299999561,2,35,1,0,11,2
100.041700003203,1,36,1,0,4,3
81.9620999973267,1,36,1,0,4,3
606.010599993169,3,36,1,0,4,3
156.013699990581,2,38,0,1,5,3
648.858899992774,3,38,0,1,5,3
550.825899990741,2,39,1,0,21,2
652.730299989344,3,40,0,0,4,3
115.936699992744,1,41,1,0,5,2
624.524099999689,2,41,1,0,5,2
206.067600011011,2,42,1,1,21,1
88.0462000059197,1,42,1,1,21,1
468.702300000587,1,42,1,1,21,1
454.345199992531,3,43,1,0,4,3
556.045700010145,1,44,0,0,11,1
147.950799990213,1,45,0,0,4,3
474.170499990578,3,45,0,0,4,3
183.901999989757,3,46,1,0,11,1
608.122500008903,1,46,1,0,11,1
323.848600004567,3,47,0,1,5,3
481.726799989701,1,48,0,0,21,1
194.085700000869,4,49,0,0,4,3
363.675399989006,1,49,0,0,4,3
577.535900010844,2,50,1,0,11,2
157.957499992335,2,51,1,0,5,4
607.725499998196,4,51,1,0,5,4
725.569099988206,3,52,1,1,21,4
178.640600002836,4,53,0,0,5,1
296.037899999646,1,53,0,0,5,1
69.5171999977902,4,53,0,0,5,1
144.012899996596,1,54,0,0,11,2
821.080599998822,2,54,0,0,11,2
404.80670001125,1,55,1,1,21,1
656.739700003527,2,56,1,0,4,2
446.04400001117,4,57,1,0,11,4
166.020500008017,2,58,0,0,5,1
298.018800007412,4,58,0,0,5,1
248.00750000577,3,58,0,0,5,1
604.563200002303,1,58,0,0,5,1
99.9181000079261,4,59,0,1,4,2
530.411100000492,2,59,0,1,4,2
136.00420000148,2,60,1,0,21,2
314.185700000962,2,60,1,0,21,2
