fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
117.8249999939,2,1,0,1,20,2
453.320699991309,2,2,0,0,19,2
516.256700007943,3,3,0,0,11,3
440.104299996165,3,4,1,0,4,3
602.157600005739,3,5,1,0,19,3
110.071899995091,1,6,1,0,20,1
102.056200004881,1,6,1,0,20,1
511.866000000737,3,7,1,0,4,3
525.59810000821,2,8,0,0,11,2
154.043499991531,3,9,0,0,19,4
172.021999998833,3,9,0,0,19,4
76.0050000099,4,9,0,0,19,4
463.3909999975,1,11,0,1,4,1
110.010600008536,4,12,1,1,11,3
206.039099997724,2,12,1,1,11,3
561.235000001034,3,12,1,1,11,3
170.030299996142,3,13,1,0,4,4
90.0158000004012,1,13,1,0,4,4
401.027700005216,4,13,1,0,4,4
216.01269999519,4,14,1,1,20,1
701.03470000322,1,14,1,1,20,1
1734.8886999971,2,15,0,0,11,2
211.995499994373,1,16,0,1,19,4
232.01490000065,1,17,0,0,19,4
870.838100003311,4,17,0,0,19,4
53.9411999925505,4,19,1,0,4,1
1122.1152000071,1,19,1,0,4,1
703.298099993845,4,20,1,0,11,4
112.088499998208,3,21,1,1,4,1
406.174200004898,1,21,1,1,4,1
531.915999992634,1,22,1,0,20,1
573.743899993133,2,23,0,0,11,2
114.015599989216,3,24,1,0,19,2
195.983500001603,3,24,1,0,19,2
535.694100006367,4,24,1,0,19,2
80.0406000053044,4,25,1,0,20,1
152.024000009988,3,25,1,0,20,1
579.490100004477,1,25,1,0,20,1
114.053299999796,3,26,0,1,11,4
457.31220000016,4,26,0,1,11,4
203.999100005603,4,27,0,0,4,1
565.14769999194,1,27,0,0,4,1
198.020099996938,2,29,0,0,19,4
276.04810000048,1,29,0,0,19,4
274.112300001434,3,29,0,0,19,4
69.6240000106627,1,29,0,0,19,4
145.987200012314,3,30,0,1,20,3
272.729100004653,3,30,0,1,20,3
203.990900001372,3,31,1,0,11,3
160.020399998757,4,31,1,0,11,3
50.9439000015846,3,31,1,0,11,3
400.188200001139,4,32,1,0,4,4
526.309699998819,3,34,1,1,4,3
146.072499992442,3,35,0,0,19,2
59.9721000035061,3,36,1,0,11,1
90.0347999995574,1,36,1,0,11,1
589.991400003782,1,36,1,0,11,1
57.6415999967139,1,36,1,0,11,1
124.013799999375,1,37,0,0,20,2
131.439599994337,2,37,0,0,20,2
161.925000007614,4,38,1,0,11,3
224.063300003763,3,38,1,0,11,3
457.14389999921,2,39,1,0,19,2
328.024699992966,4,40,0,1,4,4
52.5505999976303,4,40,0,1,4,4
168.038600008003,2,41,1,0,20,2
406.105399990338,2,41,1,0,20,2
165.894599995227,3,42,0,0,4,4
486.027399994782,4,42,0,0,4,4
206.064199999673,1,43,0,0,11,1
423.718599995482,3,44,1,1,19,3
87.982800003374,4,45,0,0,20,3
74.0511000039987,3,45,0,0,20,3
293.348499995773,3,45,0,0,20,3
132.019199998467,1,46,1,0,4,1
290.588400006527,4,46,1,0,4,1
59.9347000097623,1,48,0,1,11,3
126.033699998516,2,48,0,1,11,3
51.9207999896025,3,48,0,1,11,3
464.635999989696,3,48,0,1,11,3
163.990100001683,3,49,1,0,4,3
126.021400006721,2,50,1,1,20,3
396.652700001141,4,51,0,0,19,4
179.970400000457,1,53,1,0,20,1
157.980399992084,1,53,1,0,20,1
196.04999999865,1,53,1,0,20,1
54.0410999965388,1,53,1,0,20,1
58.0216999951517,1,53,1,0,20,1
443.809500007774,1,53,1,0,20,1
108.017799997469,3,55,0,0,11,3
71.3421999971615,3,55,0,0,11,3
53.9485999906901,1,56,0,0,19,1
430.106800005888,1,56,0,0,19,1
166.975099986303,1,57,0,1,20,3
500.019300001441,3,57,0,1,20,3
384.032000001753,1,57,0,1,20,3
171.972199997981,3,57,0,1,20,3
198.045099998126,3,58,1,1,4,4
411.969799999497,4,58,1,1,4,4
469.986999989487,4,58,1,1,4,4
66.0340000031283,3,60,1,0,19,3
153.970200000913,1,60,1,0,19,3
224.030400000629,1,60,1,0,19,3
