fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
192.083499998262,3,1,0,0,6,1
196.04629999958,3,2,0,1,22,2
217.96600000016,1,2,0,1,22,2
538.894500001334,2,2,0,1,22,2
189.963600001647,1,3,1,1,18,4
102.028099998279,4,4,0,0,7,1
692.122599997674,1,4,0,0,7,1
168.212099997618,3,5,1,0,18,4
200.01129999946,4,5,1,0,18,4
273.976500000572,2,5,1,0,18,4
426.555599999119,4,5,1,0,18,4
53.923899999063,1,6,1,0,22,2
173.973699998896,1,6,1,0,22,2
530.01420000146,2,6,1,0,22,2
574.141900000541,1,7,0,0,6,1
108.022899999924,3,8,1,0,7,4
109.981900001003,3,8,1,0,7,4
150.081799998588,1,8,1,0,7,4
262.01520000177,4,8,1,0,7,4
344.704099999944,1,9,1,0,6,1
243.979800001398,4,10,1,0,7,1
230.026799999905,2,10,1,0,7,1
755.707500000426,1,10,1,0,7,1
263.252499997179,2,11,1,1,18,1
196.026899997378,1,11,1,1,18,1
473.978499998339,3,11,1,1,18,1
915.743699999439,1,11,1,1,18,1
140.064300001541,1,12,0,1,22,3
539.184199998999,3,12,0,1,22,3
137.94069999858,2,13,1,0,6,3
619.104899997183,3,13,1,0,6,3
183.976500000426,1,14,0,0,7,4
347.251999999571,4,14,0,0,7,4
173.996999998053,3,15,0,0,22,4
636.788599997089,4,15,0,0,22,4
178.086399999302,3,16,0,0,18,4
136.030400000891,1,16,0,0,18,4
750.595199999225,4,16,0,0,18,4
146.043400000053,3,17,1,0,6,1
179.974000002403,2,17,1,0,6,1
316.741400001774,1,17,1,0,6,1
191.979800001718,4,18,1,0,7,1
359.991500001343,2,18,1,0,7,1
444.360900000902,2,19,1,1,22,2
157.933599999524,3,20,0,1,18,2
552.163799999107,2,20,0,1,18,2
156.003899999632,3,21,0,0,6,2
210.030999998708,1,21,0,0,6,2
247.956800001703,2,21,0,0,6,2
168.019299999287,2,22,0,0,18,4
599.92609999972,4,22,0,0,18,4
187.965000000986,3,23,0,0,22,4
213.910500002385,2,23,0,0,22,4
541.801700001088,4,23,0,0,22,4
166.03319999922,3,24,1,0,7,4
235.983599999599,4,24,1,0,7,4
255.808300000353,4,24,1,0,7,4
156.00330000234,3,25,1,0,22,2
557.587700001022,2,25,1,0,22,2
585.591399998521,4,26,1,1,18,4
236.049899998761,1,27,1,0,6,2
433.207100002619,2,27,1,0,6,2
355.998300001374,2,28,0,0,7,3
641.059300000052,3,28,0,0,7,3
645.006400001876,3,29,0,1,6,3
310.666600002151,2,30,0,0,7,2
147.978900000453,3,31,1,0,22,3
170.079600000463,2,31,1,0,22,3
179.960800000117,3,31,1,0,22,3
218.502299998363,3,31,1,0,22,3
364.742699999624,1,32,0,0,18,1
420.421099999658,1,33,0,0,22,1
151.997000000847,2,34,1,0,18,3
192.04019999961,4,34,1,0,18,3
224.006799999188,3,34,1,0,18,3
92.5414000012097,3,34,1,0,18,3
163.930400001846,3,35,0,0,6,1
492.285200001788,1,35,0,0,6,1
135.924800000794,2,36,1,1,7,1
156.086099999811,4,36,1,1,7,1
284.090400000423,1,36,1,1,7,1
802.130399999442,2,37,0,1,6,2
397.773100001359,1,38,0,0,7,1
584.035800002312,4,39,1,0,22,1
171.973300002719,2,39,1,0,22,1
675.77959999835,1,39,1,0,22,1
331.405499997345,4,40,1,0,18,2
190.028699998948,3,40,1,0,18,2
103.973100001895,1,40,1,0,18,2
209.957299997768,1,40,1,0,18,2
633.539300000848,2,40,1,0,18,2
83.9897000005294,4,41,1,1,22,3
503.41059999846,3,41,1,1,22,3
535.337600002094,4,42,0,0,6,4
162.026499998319,4,43,0,0,18,2
201.937399997405,2,43,0,0,18,2
502.017899998464,2,43,0,0,18,2
169.993499999691,1,44,1,0,7,3
575.069000002259,3,44,1,0,7,3
171.97970000052,2,45,1,0,18,1
244.053899998107,4,45,1,0,18,1
492.781299999479,1,45,1,0,18,1
127.957900000183,2,46,0,0,6,1
94.0004999974917,1,46,0,0,6,1
378.948999998101,1,46,0,0,6,1
144.014099998458,3,47,0,1,7,1
258.026200001041,2,47,0,1,7,1
340.812899998127,1,47,0,1,7,1
506.632399999944,2,48,1,0,22,2
169.973799998843,1,49,0,0,6,2
293.948900001851,4,49,0,0,6,2
217.977300002531,2,49,0,0,6,2
456.287000000884,2,49,0,0,6,2
127.994099999341,2,50,1,0,18,2
339.994899997691,2,50,1,0,18,2
54.51979999998,3,50,1,0,18,2
550.607900000614,2,51,1,0,22,2
576.063300002716,2,52,0,0,7,2
157.931100002315,3,53,0,0,18,4
128.023400000529,3,53,0,0,18,4
58.0179999997199,2,53,0,0,18,4
82.0258999992802,2,53,0,0,18,4
598.170299999765,4,53,0,0,18,4
154.003999999986,1,54,1,0,6,4
167.977500001143,2,54,1,0,6,4
577.84239999819,4,54,1,0,6,4
524.165300001187,4,55,0,1,22,4
160.007400001632,1,56,1,1,7,2
136.070199998358,2,56,1,1,7,2
175.56279999917,2,56,1,1,7,2
475.008700002945,2,57,0,1,18,2
307.475599998725,3,58,0,0,6,3
405.512799999997,2,59,0,0,7,2
523.030600001221,3,60,1,0,22,3
