fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
442.257599999721,1,1,0,1,20,1
195.866999998543,4,2,0,0,4,3
370.371099999829,3,2,0,0,4,3
50.022600000375,3,3,0,0,10,2
216.61370000038,2,3,0,0,10,2
471.739099999468,4,4,1,0,5,4
127.969299999677,4,5,0,0,10,2
292.103899999347,2,5,0,0,10,2
158.024599999408,3,6,1,0,20,3
343.642000001637,2,7,1,0,4,2
147.994900000413,3,8,1,1,5,3
127.579199999673,3,8,1,1,5,3
65.9501999998611,1,9,1,1,4,3
207.975799999986,2,9,1,1,4,3
467.308100000082,3,9,1,1,4,3
128.009699999893,4,10,0,0,20,4
447.163999999248,4,11,0,0,5,4
290.712100000746,2,12,1,0,10,2
447.161799998867,4,13,0,1,4,4
171.978500000478,1,14,1,0,5,4
430.87689999993,4,14,1,0,5,4
552.696600001582,3,15,0,0,20,3
115.993700001127,3,16,1,0,10,4
534.475899999961,4,16,1,0,10,4
504.56099999974,3,17,0,1,4,3
144.003299999895,4,19,1,1,10,4
642.13860000018,1,20,0,0,5,1
553.867500000706,2,21,1,0,4,2
979.590700000699,1,22,1,0,10,1
527.619799999229,3,23,1,0,5,3
154.035499999736,1,25,0,0,20,4
134.038800000781,4,25,0,0,20,4
374.814800001332,4,26,1,0,4,4
115.975799999433,2,27,0,1,5,2
151.322900001105,2,28,1,0,10,3
272.194600000148,3,28,1,0,10,3
804.189399999814,2,29,0,0,10,2
473.986400000285,3,30,1,0,20,3
439.559300000838,1,31,0,0,4,1
84.0018999988388,4,32,1,1,5,4
70.0419000004331,3,33,1,0,4,3
517.400000000634,4,34,0,0,10,4
148.037099999783,1,35,1,1,5,4
563.145899999654,4,35,1,1,5,4
156.058100001246,3,36,0,0,20,3
251.140299998951,3,36,0,0,20,3
191.928999998709,1,37,1,0,4,1
98.0041000002529,1,38,1,0,5,1
346.85189999982,1,38,1,0,5,1
99.9187999987043,2,39,0,0,20,1
107.984399999623,1,40,0,1,10,1
220.673499999975,1,40,0,1,10,1
124.020699999164,3,41,0,0,20,4
342.41639999891,4,41,0,0,20,4
486.547900000005,4,42,1,0,10,4
167.949999999109,3,43,1,0,4,1
208.026000000245,2,43,1,0,4,1
222.036199998911,3,43,1,0,4,1
326.183699999092,1,43,1,0,4,1
194.053999999596,2,44,0,1,5,3
541.977599999882,3,44,0,1,5,3
200.067199999467,4,44,0,1,5,3
96.0090999997192,1,45,0,0,4,3
501.719899999443,3,45,0,0,4,3
288.095500000054,4,46,1,1,10,4
503.740899999684,2,47,0,0,5,2
334.031299998969,4,48,1,0,20,3
156.017299999803,1,48,1,0,20,3
207.965699999477,2,48,1,0,20,3
273.526999999376,2,49,0,0,4,2
439.26189999911,1,51,1,0,5,1
146.024099998613,3,53,1,0,10,2
367.321100000481,2,53,1,0,10,2
148.016799999823,2,54,0,0,20,2
300.02659999991,2,55,0,0,4,2
119.99250000008,3,56,1,1,5,4
523.999099999855,4,56,1,1,5,4
239.256299999397,2,58,1,0,4,1
650.716699999975,1,58,1,0,4,1
125.98380000054,1,59,1,1,20,1
132.024300000921,4,59,1,1,20,1
250.400200000513,1,59,1,1,20,1
66.0017000009248,3,60,1,0,5,2
402.096100000563,2,60,1,0,5,2
