sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
27,3,Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg,1,3753,/?,L,0,1290,548,1395.6,653.6,3,12,0,0,0,0,0
27,3,Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg,2,1050,/?,R,1,1428,382,1533.6,487.6,1,17,0,1,15,4,3
27,3,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg,3,974,/?,R,1,678,920,783.6,1025.6,2,15,0,0,0,0,0
27,3,Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg,4,1837,/?,R,1,442,936,547.6,1041.6,2,9,0,1,12,2,1
27,3,Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg,5,1533,z,L,1,1618,522,1723.6,627.6,3,15,1,1,17,1,1
27,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg,6,1084,/?,R,1,1398,496,1503.6,601.6,3,12,0,1,9,2,2
27,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg,7,2010,z,L,1,74,374,179.6,479.6,1,17,0,0,0,0,0
27,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg,8,1164,/?,R,1,1550,928,1655.6,1033.6,2,9,0,0,0,0,0
27,3,Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg,9,964,/?,L,0,164,876,269.6,981.6,2,15,0,1,17,3,1
27,3,Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg,10,1578,z,L,1,478,904,583.6,1009.6,2,9,0,0,0,0,0
27,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg,11,1917,/?,R,1,1684,638,1789.6,743.6,3,17,1,0,0,0,0
27,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg,12,1956,/?,R,1,1614,792,1719.6,897.6,3,12,0,1,15,4,2
27,3,Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg,13,1315,z,L,1,1628,892,1733.6,997.6,2,15,0,1,9,1,3
27,3,Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg,14,1405,z,L,1,712,328,817.6,433.6,1,17,0,0,0,0,0
27,3,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-11315956.jpg,15,785,/?,R,1,1394,522,1499.6,627.6,3,12,0,1,15,4,1
