sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
8,6,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg,1,812,z,L,1,1252,540,1357.6,645.6,3,20,1,0,0,0,0
8,6,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg,2,987,/?,R,1,468,534,573.6,639.6,3,4,0,0,0,0,0
8,6,Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg,3,687,/?,R,1,1048,868,1153.6,973.6,2,10,0,0,0,0,0
8,6,Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg,4,662,z,L,1,1290,548,1395.6,653.6,3,5,0,1,20,1,3
8,6,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg,5,795,/?,R,1,164,826,269.6,931.6,2,10,0,0,0,0,0
8,6,Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg,6,780,/?,R,1,1428,382,1533.6,487.6,1,20,0,1,4,4,3
8,6,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg,7,933,z,L,1,1586,490,1691.6,595.6,3,4,0,1,5,3,2
8,6,Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg,8,824,/?,R,1,1724,318,1829.6,423.6,1,5,1,1,20,2,2
8,6,Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg,9,983,/?,R,1,1550,928,1655.6,1033.6,2,4,1,1,10,2,3
8,6,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg,10,783,/?,R,1,1210,150,1315.6,255.6,1,20,0,0,0,0,0
8,6,Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg,11,1030,z,L,1,338,476,443.6,581.6,3,5,0,0,0,0,0
8,6,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg,12,772,/?,R,1,1014,852,1119.6,957.6,2,10,0,1,20,1,1
8,6,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg,13,614,/?,R,1,646,522,751.6,627.6,1,4,1,0,0,0,0
8,6,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg,14,1082,z,L,1,462,522,567.6,627.6,3,5,0,1,20,1,3
8,6,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7214338.jpg,15,862,z,L,1,730,454,835.6,559.6,1,20,0,0,0,0,0
8,6,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg,16,920,/?,R,1,34,900,139.6,1005.6,2,10,0,1,5,3,3
8,6,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg,17,852,z,L,1,1174,922,1279.6,1027.6,2,4,1,0,0,0,0
8,6,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg,18,906,/?,R,1,918,262,1023.6,367.6,1,20,0,0,0,0,0
