sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
31,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg,1,1350,z,L,1,500,758,605.6,863.6,2,15,0,1,12,4,1
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg,2,742,z,L,1,716,780,821.6,885.6,2,12,1,1,2,4,3
31,7,Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg,3,965,/?,R,1,160,886,265.6,991.6,2,1,0,1,2,3,1
31,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6980568.jpg,4,607,z,L,1,466,792,571.6,897.6,3,2,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg,5,850,z,L,1,820,800,925.6,905.6,2,15,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg,6,682,/?,R,1,662,442,767.6,547.6,1,12,0,1,2,3,3
31,7,Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg,7,581,z,L,1,1278,696,1383.6,801.6,2,2,1,1,12,2,3
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg,8,681,/?,R,1,474,946,579.6,1051.6,2,1,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg,9,1161,/?,R,1,1666,914,1771.6,1019.6,2,15,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg,10,647,z,L,1,986,920,1091.6,1025.6,2,1,0,1,2,4,1
31,7,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg,11,803,/?,L,0,360,946,465.6,1051.6,2,12,1,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg,12,621,z,L,1,1144,544,1249.6,649.6,3,2,0,1,1,1,3
31,7,Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg,13,687,/?,R,1,698,848,803.6,953.6,2,15,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg,14,650,/?,R,1,622,704,727.6,809.6,3,12,1,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg,15,1000,z,L,1,1644,876,1749.6,981.6,2,1,0,1,2,3,1
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg,16,717,/?,R,1,1550,928,1655.6,1033.6,2,2,1,1,1,4,1
31,7,Stimuli\scenes\mainScenes\AdobeStock_106076039.jpeg,17,899,/?,R,1,1658,480,1763.6,585.6,3,2,0,1,15,1,3
31,7,Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-3753437.jpg,18,764,z,L,1,1290,690,1395.6,795.6,2,15,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg,19,596,/?,R,1,1070,274,1175.6,379.6,1,12,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg,20,1417,/?,R,1,820,934,925.6,1039.6,2,1,0,1,12,1,1
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg,21,767,z,L,1,656,468,761.6,573.6,1,12,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg,22,796,z,L,1,1634,344,1739.6,449.6,1,15,1,1,2,1,2
31,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312078.jpg,23,1413,/?,L,0,1758,598,1863.6,703.6,3,2,0,1,15,4,1
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062094.jpg,24,809,z,L,1,340,892,445.6,997.6,2,1,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg,25,710,/?,R,1,584,832,689.6,937.6,2,15,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg,26,805,/?,R,1,342,854,447.6,959.6,2,2,1,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg,27,830,/?,R,1,1548,448,1653.6,553.6,1,12,0,1,2,4,3
31,7,Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg,28,607,z,L,1,284,696,389.6,801.6,2,1,0,1,12,2,3
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg,29,1116,/?,R,1,468,534,573.6,639.6,3,12,1,1,15,2,2
31,7,Stimuli\scenes\mainScenes\AdobeStock_214273596.jpeg,30,715,/?,R,1,828,668,933.6,773.6,2,15,0,1,1,1,3
31,7,Stimuli\scenes\mainScenes\pexels-denys-gromov-4716789.jpg,31,640,/?,R,1,316,486,421.6,591.6,3,2,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg,32,649,z,L,1,110,724,215.6,829.6,2,1,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg,33,889,/?,R,1,324,816,429.6,921.6,2,15,0,1,2,4,2
31,7,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg,34,633,/?,R,1,1120,650,1225.6,755.6,3,2,0,1,12,1,3
31,7,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-11315956.jpg,35,1224,/?,R,1,1394,522,1499.6,627.6,3,1,1,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg,36,873,/?,R,1,1278,86,1383.6,191.6,1,12,0,0,0,0,0
31,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg,37,841,/?,R,1,1062,608,1167.6,713.6,3,12,1,0,0,0,0
