sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
11,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg,1,1635,/?,R,1,360,678,465.6,783.6,2,1,0,1,19,1,3
11,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg,2,920,z,L,1,864,72,969.6,177.6,1,21,0,0,0,0,0
11,4,Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg,3,891,/?,R,1,1494,436,1599.6,541.6,1,18,0,1,19,1,3
11,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg,4,1255,/?,R,1,1610,582,1715.6,687.6,3,19,0,1,1,2,2
11,4,Stimuli\scenes\mainScenes\pexels-pixabay-271647.jpg,5,1758,z,L,1,1320,526,1425.6,631.6,3,21,1,0,0,0,0
11,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg,6,887,/?,R,1,1572,662,1677.6,767.6,3,19,0,0,0,0,0
11,4,Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg,7,2172,/?,R,1,342,854,447.6,959.6,2,1,0,0,0,0,0
11,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg,8,1125,z,L,1,818,936,923.6,1041.6,2,18,1,1,21,3,1
11,4,Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg,9,817,z,L,1,1144,544,1249.6,649.6,3,21,1,1,1,1,3
11,4,Stimuli\scenes\mainScenes\pexels-alexander-zvir-4252510.jpg,10,1072,/?,R,1,1230,912,1335.6,1017.6,2,1,0,1,21,1,3
11,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg,11,1133,z,L,1,1610,792,1715.6,897.6,3,19,0,0,0,0,0
11,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg,12,840,/?,R,1,766,490,871.6,595.6,3,18,1,0,0,0,0
11,4,Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg,13,1110,z,L,1,374,268,479.6,373.6,1,21,0,0,0,0,0
11,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg,14,1618,z,L,1,1592,458,1697.6,563.6,1,18,0,1,19,2,2
11,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg,15,2064,/?,R,1,1520,524,1625.6,629.6,3,19,0,0,0,0,0
