sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
44,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg,1,737,z,L,1,1156,476,1261.6,581.6,3,3,1,1,22,3,2
44,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg,2,803,/?,R,1,950,842,1055.6,947.6,2,8,0,1,1,1,3
44,7,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg,3,995,/?,R,1,360,946,465.6,1051.6,2,1,1,0,0,0,0
44,7,Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg,4,1107,z,L,1,1290,548,1395.6,653.6,3,22,0,0,0,0,0
44,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg,5,1375,z,L,1,34,900,139.6,1005.6,2,8,0,0,0,0,0
44,7,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg,6,823,/?,R,1,586,514,691.6,619.6,3,1,0,1,22,2,2
44,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg,7,893,z,L,1,1092,414,1197.6,519.6,1,22,1,1,1,4,3
44,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg,8,962,z,L,1,406,310,511.6,415.6,1,3,0,0,0,0,0
44,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg,9,1246,z,L,1,148,688,253.6,793.6,3,1,0,0,0,0,0
44,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg,10,596,/?,R,1,982,884,1087.6,989.6,2,8,0,1,3,4,3
44,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg,11,2069,z,L,1,1644,876,1749.6,981.6,2,22,1,0,0,0,0
44,7,Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg,12,1274,z,L,1,864,72,969.6,177.6,1,3,0,1,22,2,3
44,7,Stimuli\scenes\mainScenes\AdobeStock_214273596.jpeg,13,1703,/?,R,1,1662,802,1767.6,907.6,3,1,0,0,0,0,0
44,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg,14,1261,/?,R,1,1634,344,1739.6,449.6,1,3,0,1,22,4,3
44,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg,15,1081,z,L,1,1210,150,1315.6,255.6,1,8,1,1,22,3,3
44,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg,16,905,z,L,1,568,508,673.6,613.6,3,22,0,1,3,4,1
44,7,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg,17,1391,z,L,1,550,258,655.6,363.6,1,3,0,1,1,2,2
44,7,Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg,18,1946,/?,R,1,678,898,783.6,1003.6,2,8,0,0,0,0,0
