sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg,1,1140,z,L,1,396,728,501.6,833.6,3,21,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg,2,1824,z,L,1,1444,918,1549.6,1023.6,2,1,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg,3,893,z,L,1,656,468,761.6,573.6,1,18,0,1,15,3,2
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg,4,1226,z,L,1,648,914,753.6,1019.6,2,15,1,1,1,4,1
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg,5,1245,/?,R,1,1606,894,1711.6,999.6,2,1,0,1,15,4,1
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg,6,1364,z,L,1,1278,86,1383.6,191.6,1,18,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg,7,1550,z,L,1,124,630,229.6,735.6,3,21,0,1,1,4,1
18,4,Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg,8,1004,/?,R,1,534,560,639.6,665.6,3,15,1,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg,9,922,/?,R,1,712,328,817.6,433.6,1,18,0,1,15,4,2
18,4,Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg,10,1062,z,L,1,254,594,359.6,699.6,1,15,0,1,18,4,2
18,4,Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg,11,1724,/?,R,1,338,476,443.6,581.6,3,21,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg,12,1211,z,L,1,164,826,269.6,931.6,2,1,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg,13,1188,z,L,1,590,926,695.6,1031.6,2,1,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg,14,1351,/?,R,1,1396,536,1501.6,641.6,3,21,0,1,1,1,2
18,4,Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg,15,1181,/?,R,1,186,656,291.6,761.6,3,18,1,0,0,0,0
18,4,Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg,16,1902,z,L,1,1170,542,1275.6,647.6,3,15,1,1,18,2,3
18,4,Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg,17,1107,/?,R,1,428,830,533.6,935.6,2,1,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg,18,2443,/?,R,1,246,670,351.6,775.6,3,18,1,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg,19,1157,/?,R,1,1674,314,1779.6,419.6,1,15,0,1,18,4,2
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4119833.jpg,20,1125,/?,R,1,1426,910,1531.6,1015.6,3,21,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg,21,1110,/?,R,1,1704,598,1809.6,703.6,3,21,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg,22,901,/?,R,1,1062,608,1167.6,713.6,3,18,1,1,21,2,1
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg,23,1060,/?,R,1,360,678,465.6,783.6,2,1,0,1,18,4,3
18,4,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg,24,821,/?,R,1,1024,560,1129.6,665.6,1,15,0,1,1,3,3
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg,25,1360,z,L,1,1028,938,1133.6,1043.6,2,18,1,1,15,4,1
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713243.jpg,26,910,z,L,1,672,894,777.6,999.6,3,1,1,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-3753437.jpg,27,1301,/?,R,1,340,460,445.6,565.6,3,21,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835139.jpg,28,1253,z,L,1,950,260,1055.6,365.6,1,15,0,1,18,4,2
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg,29,1724,/?,R,1,1566,180,1671.6,285.6,1,18,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg,30,1459,z,L,1,406,310,511.6,415.6,1,15,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg,31,901,/?,R,1,1364,476,1469.6,581.6,3,21,0,1,18,1,3
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-3773573.jpg,32,1316,/?,R,1,986,920,1091.6,1025.6,2,1,0,1,18,4,1
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg,33,1781,z,L,1,88,190,193.6,295.6,1,18,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg,34,950,z,L,1,1060,772,1165.6,877.6,3,21,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg,35,932,/?,R,1,1446,848,1551.6,953.6,3,1,1,1,18,4,2
18,4,Stimuli\scenes\mainScenes\AdobeStock_461935168.jpeg,36,897,z,L,1,976,126,1081.6,231.6,1,15,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-11315956.jpg,37,942,/?,R,1,864,288,969.6,393.6,1,18,0,1,21,2,2
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg,38,845,z,L,1,562,838,667.6,943.6,3,1,1,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg,39,1375,/?,R,1,116,534,221.6,639.6,3,21,0,1,18,4,1
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg,40,1174,/?,R,1,308,188,413.6,293.6,1,15,0,1,1,1,2
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg,41,1614,/?,R,1,1156,476,1261.6,581.6,3,18,1,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956124.jpg,42,1126,/?,R,1,1402,610,1507.6,715.6,3,15,1,1,21,3,1
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg,43,1454,/?,R,1,1612,834,1717.6,939.6,2,1,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg,44,1635,/?,R,1,170,656,275.6,761.6,3,21,0,1,15,1,2
18,4,Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg,45,803,/?,R,1,1282,470,1387.6,575.6,3,21,0,1,18,1,1
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,46,1278,z,L,1,68,324,173.6,429.6,1,18,0,1,15,3,1
18,4,Stimuli\scenes\mainScenes\pexels-pixabay-271647.jpg,47,951,/?,R,1,1518,362,1623.6,467.6,1,15,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg,48,1029,z,L,1,584,832,689.6,937.6,2,1,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg,49,977,/?,L,0,1324,212,1429.6,317.6,1,21,1,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg,50,1527,/?,R,1,1286,204,1391.6,309.6,1,18,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6980568.jpg,51,1478,z,L,1,1012,942,1117.6,1047.6,2,1,0,1,21,3,1
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg,52,947,z,L,1,1094,70,1199.6,175.6,1,15,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg,53,934,/?,R,1,1428,382,1533.6,487.6,1,18,0,1,21,2,2
18,4,Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg,54,1556,z,L,1,168,648,273.6,753.6,3,1,1,1,18,4,1
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg,55,905,/?,R,1,1548,448,1653.6,553.6,1,15,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg,56,1175,z,L,1,622,704,727.6,809.6,3,21,0,1,1,2,1
18,4,Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg,57,2079,/?,R,1,442,936,547.6,1041.6,2,1,0,1,18,1,3
18,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062094.jpg,58,1022,/?,R,1,574,298,679.6,403.6,1,18,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg,59,820,/?,R,1,1070,274,1175.6,379.6,1,15,0,0,0,0,0
18,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg,60,1580,/?,R,1,1520,524,1625.6,629.6,3,21,0,1,1,1,1
