sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
34,4,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg,1,1209,/?,R,1,150,720,255.6,825.6,3,7,1,1,10,4,2
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg,2,752,z,L,1,936,544,1041.6,649.6,3,10,0,1,11,3,2
34,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg,3,1663,z,L,1,1630,966,1735.6,1071.6,2,6,0,1,10,2,1
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg,4,1262,/?,R,1,1566,192,1671.6,297.6,1,11,1,0,0,0,0
34,4,Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg,5,964,/?,R,1,430,232,535.6,337.6,1,7,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg,6,1439,z,L,1,442,936,547.6,1041.6,2,6,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg,7,1030,/?,L,0,1730,678,1835.6,783.6,2,11,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg,8,942,/?,R,1,1326,490,1431.6,595.6,3,10,0,1,11,3,1
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg,9,886,/?,R,1,982,530,1087.6,635.6,3,10,0,1,11,3,1
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg,10,1223,z,L,1,282,884,387.6,989.6,2,6,0,1,10,2,1
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg,11,1111,/?,R,1,1010,910,1115.6,1015.6,2,11,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg,12,1178,z,L,1,1416,740,1521.6,845.6,3,7,1,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg,13,821,z,L,1,568,508,673.6,613.6,3,10,0,1,7,2,2
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg,14,974,/?,R,1,846,916,951.6,1021.6,2,6,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg,15,1182,/?,R,1,546,392,651.6,497.6,1,11,1,1,7,2,2
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg,16,896,z,L,1,774,192,879.6,297.6,1,7,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg,17,1218,/?,R,1,576,920,681.6,1025.6,2,6,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg,18,1159,z,L,1,1488,510,1593.6,615.6,3,11,1,1,7,4,1
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,19,4607,/?,R,1,68,324,173.6,429.6,1,7,0,1,10,2,2
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601172.jpg,20,751,z,L,1,336,728,441.6,833.6,3,10,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg,21,1070,/?,R,1,1724,318,1829.6,423.6,1,6,1,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg,22,997,/?,R,1,74,374,179.6,479.6,1,7,0,1,10,2,2
34,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7060815.jpg,23,758,z,L,1,786,564,891.6,669.6,3,10,0,1,6,1,1
34,4,Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg,24,1568,z,L,1,198,882,303.6,987.6,2,11,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg,25,1765,z,L,1,1618,78,1723.6,183.6,1,7,0,1,10,1,3
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg,26,1206,z,L,1,590,926,695.6,1031.6,2,6,0,1,10,4,3
34,4,Stimuli\scenes\mainScenes\pexels-keegan-checks-10117731.jpg,27,1061,/?,R,1,186,656,291.6,761.6,3,10,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg,28,1971,/?,R,1,360,678,465.6,783.6,2,11,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg,29,842,z,L,1,246,258,351.6,363.6,1,6,1,1,11,1,3
34,4,Stimuli\scenes\mainScenes\pexels-denys-gromov-4716789.jpg,30,854,/?,R,1,316,486,421.6,591.6,3,7,1,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg,31,893,/?,R,1,1520,524,1625.6,629.6,3,10,0,0,0,0,0
34,4,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg,32,1303,/?,R,1,1444,918,1549.6,1023.6,2,11,0,1,6,4,3
34,4,Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg,33,939,z,L,1,1128,738,1233.6,843.6,3,10,0,0,0,0,0
