sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
22,3,Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg,1,924,z,L,1,1528,932,1633.6,1037.6,2,22,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-jean-van-der-meulen-1599791.jpg,2,2045,z,L,1,1128,738,1233.6,843.6,3,6,0,1,7,3,2
22,3,Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg,3,1226,z,L,1,1506,552,1611.6,657.6,3,18,1,1,22,1,3
22,3,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg,4,865,z,L,1,586,514,691.6,619.6,3,7,0,1,18,3,1
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg,5,1231,/?,R,1,1298,954,1403.6,1059.6,2,22,0,1,18,1,3
22,3,Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg,6,669,z,L,1,1060,772,1165.6,877.6,3,6,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg,7,1490,/?,R,1,374,744,479.6,849.6,3,7,0,1,18,4,2
22,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7005450.jpg,8,951,z,L,1,656,470,761.6,575.6,1,18,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-3990599.jpg,9,1017,/?,R,1,680,516,785.6,621.6,2,22,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-8363713.jpg,10,1086,/?,R,1,678,920,783.6,1025.6,2,6,1,1,18,1,3
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg,11,1162,z,L,1,538,582,643.6,687.6,3,18,1,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg,12,732,z,L,1,1386,664,1491.6,769.6,3,7,0,1,6,2,1
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,13,614,/?,R,1,990,538,1095.6,643.6,3,6,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg,14,1302,z,L,1,1744,854,1849.6,959.6,2,7,1,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg,15,1057,z,L,1,646,522,751.6,627.6,1,18,0,1,7,2,3
22,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg,16,1668,z,L,1,488,900,593.6,1005.6,2,22,0,1,18,3,1
22,3,Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg,17,946,z,L,1,498,634,603.6,739.6,3,6,0,1,22,4,2
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg,18,838,/?,R,1,684,694,789.6,799.6,2,22,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713243.jpg,19,1729,z,L,1,1760,736,1865.6,841.6,3,7,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg,20,1362,z,L,1,360,946,465.6,1051.6,2,18,1,1,6,1,2
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg,21,1076,z,R,0,282,884,387.6,989.6,2,18,1,1,7,3,3
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-3935337.jpg,22,1364,z,L,1,258,566,363.6,671.6,3,6,0,1,7,4,1
22,3,Stimuli\scenes\mainScenes\073_L_filler_absent_coffeemug.jpg,23,1885,z,L,1,1350,806,1455.6,911.6,2,22,0,1,6,1,3
22,3,Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg,24,1628,z,L,1,1202,910,1307.6,1015.6,2,7,1,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg,25,835,/?,R,1,248,648,353.6,753.6,3,6,0,1,22,4,1
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg,26,2994,/?,R,1,474,108,579.6,213.6,1,18,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg,27,1154,/?,R,1,150,720,255.6,825.6,3,7,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg,28,1238,/?,R,1,1048,868,1153.6,973.6,2,22,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027784.jpg,29,1052,/?,R,1,1608,920,1713.6,1025.6,2,6,1,1,22,1,1
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg,30,2282,/?,R,1,1174,922,1279.6,1027.6,2,22,0,1,7,1,3
22,3,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg,31,915,z,L,1,918,262,1023.6,367.6,1,18,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-8583875.jpg,32,719,z,L,1,766,578,871.6,683.6,3,7,0,1,18,4,2
22,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956124.jpg,33,914,/?,R,1,594,282,699.6,387.6,1,18,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-pixabay-271647.jpg,34,1685,/?,R,1,316,910,421.6,1015.6,2,22,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\080_L_filler_absent_plant.jpg,35,914,/?,R,1,478,904,583.6,1009.6,2,6,1,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4682110.jpg,36,623,/?,R,1,386,500,491.6,605.6,3,7,0,1,18,1,3
22,3,Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg,37,2183,z,L,1,1628,362,1733.6,467.6,1,18,0,1,7,2,3
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg,38,1138,z,L,1,124,630,229.6,735.6,3,6,0,1,18,4,1
22,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg,39,1091,/?,R,1,1648,562,1753.6,667.6,3,22,1,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg,40,1344,/?,R,1,1566,192,1671.6,297.6,1,7,1,1,18,1,2
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4839334.jpg,41,1130,z,L,1,1398,496,1503.6,601.6,3,6,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg,42,1139,/?,R,1,216,466,321.6,571.6,1,18,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469153.jpg,43,2405,z,L,1,964,542,1069.6,647.6,2,22,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg,44,1056,z,L,1,116,534,221.6,639.6,3,7,0,1,6,4,1
22,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg,45,2717,z,L,1,1666,914,1771.6,1019.6,2,22,0,1,18,3,1
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4258272.jpg,46,1145,z,L,1,1364,476,1469.6,581.6,3,6,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg,47,1227,z,L,1,88,656,193.6,761.6,3,7,0,0,0,0,0
22,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg,48,1611,/?,R,1,1282,618,1387.6,723.6,3,18,1,0,0,0,0
22,3,Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg,49,4347,/?,R,1,1530,528,1635.6,633.6,3,6,0,0,0,0,0
