sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4221389.jpg,1,750,z,L,1,910,916,1015.6,1021.6,2,10,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg,2,933,z,L,1,414,934,519.6,1039.6,2,21,0,1,10,1,1
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg,3,884,z,L,1,1200,894,1305.6,999.6,2,15,1,1,10,3,2
12,3,Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg,4,1226,z,L,1,1704,598,1809.6,703.6,3,17,1,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062099.jpg,5,1191,z,L,1,538,582,643.6,687.6,3,15,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg,6,768,/?,R,1,1278,696,1383.6,801.6,2,10,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-3935337.jpg,7,750,/?,R,1,998,672,1103.6,777.6,2,21,0,1,15,1,3
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7060815.jpg,8,1892,/?,R,1,1028,176,1133.6,281.6,1,17,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-alex-qian-2343467.jpg,9,843,/?,R,1,1202,910,1307.6,1015.6,2,10,0,1,15,4,3
12,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg,10,976,z,L,1,1048,868,1153.6,973.6,2,21,0,1,15,1,3
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-15409439.jpg,11,1028,/?,R,1,684,694,789.6,799.6,2,15,1,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg,12,629,/?,R,1,1280,570,1385.6,675.6,3,17,1,1,15,2,2
12,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg,13,889,z,L,1,254,594,359.6,699.6,1,15,1,1,10,4,2
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-8186477.jpg,14,1271,z,R,0,246,258,351.6,363.6,1,17,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-8583892.jpg,15,1110,z,L,1,878,892,983.6,997.6,2,10,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\041_L_filler_absent_fruit.jpg,16,1163,z,L,1,678,898,783.6,1003.6,2,21,0,1,17,3,1
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-5353944.jpg,17,2051,z,L,1,1644,132,1749.6,237.6,1,10,1,0,0,0,0
12,3,Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg,18,906,/?,R,1,1114,894,1219.6,999.6,2,21,0,1,17,2,1
12,3,Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg,19,927,z,L,1,1060,772,1165.6,877.6,3,15,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg,20,797,/?,R,1,656,468,761.6,573.6,1,17,0,1,21,1,3
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg,21,940,z,L,1,982,884,1087.6,989.6,2,10,0,1,17,4,3
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg,22,1630,/?,R,1,108,660,213.6,765.6,3,21,1,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg,23,1184,z,L,1,500,758,605.6,863.6,2,17,1,1,21,4,1
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg,24,1729,z,L,1,1572,662,1677.6,767.6,3,15,0,1,10,2,2
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg,25,787,/?,R,1,508,344,613.6,449.6,1,17,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg,26,1395,/?,L,0,1606,894,1711.6,999.6,2,10,0,1,15,1,1
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-15062154.jpg,27,927,/?,R,1,622,704,727.6,809.6,3,15,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg,28,901,z,L,1,1028,938,1133.6,1043.6,2,21,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-saviesa-home-2089698.jpg,29,997,z,L,1,712,328,817.6,433.6,1,17,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\AdobeStock_479119675.jpeg,30,1198,/?,R,1,336,538,441.6,643.6,3,10,1,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,31,1230,/?,R,1,182,880,287.6,985.6,2,21,0,1,10,3,1
12,3,Stimuli\scenes\mainScenes\AdobeStock_106076039.jpeg,32,713,/?,R,1,478,694,583.6,799.6,3,15,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-sharath-g-4722305.jpg,33,1015,/?,R,1,422,960,527.6,1065.6,2,15,1,1,17,1,3
12,3,Stimuli\scenes\mainScenes\pexels-level-media-3016430.jpg,34,1282,/?,R,1,1628,362,1733.6,467.6,1,17,0,1,15,3,2
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6969864.jpg,35,1515,z,L,1,1630,966,1735.6,1071.6,2,10,0,1,21,2,1
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg,36,896,/?,R,1,1370,572,1475.6,677.6,2,21,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg,37,1178,/?,R,1,360,946,465.6,1051.6,2,15,1,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg,38,1284,z,L,1,508,888,613.6,993.6,2,10,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,39,1110,/?,R,1,68,324,173.6,429.6,1,17,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg,40,1682,z,L,1,676,112,781.6,217.6,1,21,1,1,15,3,1
12,3,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg,41,1328,z,L,1,738,606,843.6,711.6,3,15,0,1,17,3,1
12,3,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158648.jpg,42,700,z,L,1,1538,826,1643.6,931.6,2,10,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6312077.jpg,43,1039,/?,R,1,1548,448,1653.6,553.6,1,17,0,1,10,1,3
12,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8561916.jpg,44,1550,z,L,1,1666,914,1771.6,1019.6,2,21,0,1,17,3,1
12,3,Stimuli\scenes\mainScenes\pexels-get-lost-mike-9993440.jpg,45,1198,z,L,1,860,678,965.6,783.6,2,10,0,1,15,1,3
12,3,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061393.jpg,46,1781,/?,R,1,1562,118,1667.6,223.6,1,17,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713242.jpg,47,838,z,L,1,662,442,767.6,547.6,1,21,1,1,10,3,3
12,3,Stimuli\scenes\mainScenes\AdobeStock_196997973.jpeg,48,1478,z,L,1,1506,552,1611.6,657.6,3,15,0,1,10,1,3
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg,49,982,z,L,1,1610,582,1715.6,687.6,3,15,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg,50,1118,z,L,1,386,140,491.6,245.6,1,17,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg,51,917,z,L,1,1254,226,1359.6,331.6,1,10,1,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg,52,1103,z,L,1,160,886,265.6,991.6,2,21,0,1,10,3,1
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027786.jpg,53,1894,/?,R,1,290,744,395.6,849.6,3,10,1,1,17,3,2
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-4469155.jpg,54,1215,z,L,1,1694,482,1799.6,587.6,1,17,0,1,10,4,1
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-6835079.jpg,55,796,/?,R,1,508,344,613.6,449.6,1,15,1,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg,56,703,z,L,1,648,914,753.6,1019.6,2,21,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg,57,880,/?,R,1,562,838,667.6,943.6,3,15,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-gustavo-galeano-maz-11315956.jpg,58,783,z,L,1,914,950,1019.6,1055.6,2,10,0,1,15,3,3
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg,59,959,/?,R,1,474,946,579.6,1051.6,2,21,0,0,0,0,0
12,3,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027784.jpg,60,1070,z,L,1,1152,206,1257.6,311.6,1,17,0,1,21,2,2
