sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
19,1,Stimuli\scenes\practiceScenes\AdobeStock_142522611.jpeg,1,NaN,nan,L,2,764,314,860,410,1,20,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-5353881.jpg,2,3684,z,L,1,1238,476,1334,572,3,21,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-max-rahubovskiy-6969860.jpg,3,3466,/?,R,1,838,952,934,1048,2,14,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\077_L_filler_absent_footrest.jpg,4,2822,z,L,1,72,380,168,476,1,15,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-6510985.jpg,5,2103,/?,R,1,640,968,736,1064,2,14,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-5698015.jpg,6,2388,z,L,1,390,66,486,162,1,20,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\AdobeStock_133612805.jpeg,7,1609,/?,R,1,174,342,270,438,1,15,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-8583543.jpg,8,1398,z,L,1,1120,886,1216,982,3,21,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\AdobeStock_300087971.jpeg,9,2711,z,L,1,1140,926,1236,1022,2,14,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-keegan-checks-10117737.jpg,10,2001,z,L,1,98,692,194,788,3,21,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\AdobeStock_490760493.jpeg,11,2647,z,L,1,306,322,402,418,1,20,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\AdobeStock_283829914.jpeg,12,1253,/?,R,1,1088,238,1184,334,1,15,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-christa-grover-2001944.jpg,13,1893,/?,R,1,316,548,412,644,1,20,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\075_L_filler_absent_light.jpg,14,2334,/?,R,1,656,436,752,532,1,15,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-14495889.jpg,15,2625,z,L,1,680,594,776,690,3,21,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-5502249.jpg,16,1864,z,L,1,1710,862,1806,958,2,14,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-8186506.jpg,17,941,z,L,1,944,570,1040,666,2,14,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-hakim-santoso-3634740.jpg,18,2545,z,L,1,1196,318,1292,414,1,20,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-3958951.jpg,19,1805,z,L,1,1710,546,1806,642,3,21,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-15062155.jpg,20,955,z,L,1,1156,128,1252,224,1,15,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\079_L_filler_absent_bowl.jpg,21,1872,z,L,1,700,520,796,616,3,21,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-pixabay-279648.jpg,22,2015,/?,R,1,1086,854,1182,950,2,14,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\AdobeStock_67849508.jpeg,23,1042,z,L,1,864,454,960,550,1,20,0,0,0,0,0
19,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-10099319.jpg,24,1738,/?,R,1,1664,46,1760,142,1,15,0,0,0,0,0
