sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-6510985.jpg,1,4876,/?,L,0,516,458,612,554,3,12,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\AdobeStock_283829914.jpeg,2,3464,z,L,1,400,476,496,572,3,13,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-5353881.jpg,3,2465,z,L,1,670,930,766,1026,2,9,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\AdobeStock_490760493.jpeg,4,1507,/?,R,1,306,322,402,418,1,15,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\077_L_filler_absent_footrest.jpg,5,2037,/?,R,1,1496,696,1592,792,2,9,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-8186506.jpg,6,1585,/?,R,1,146,592,242,688,3,12,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-10099319.jpg,7,2618,z,L,1,630,536,726,632,3,13,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\AdobeStock_142522611.jpeg,8,3469,/?,R,1,764,314,860,410,1,15,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-3958951.jpg,9,1958,/?,R,1,634,42,730,138,1,15,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-hakim-santoso-3634740.jpg,10,1832,z,L,1,896,922,992,1018,2,9,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\075_L_filler_absent_light.jpg,11,4805,z,R,0,782,724,878,820,3,12,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\AdobeStock_133612805.jpeg,12,1962,z,L,1,1540,610,1636,706,3,13,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\AdobeStock_67849508.jpeg,13,1706,/?,R,1,1456,582,1552,678,3,12,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-14495889.jpg,14,1306,z,L,1,968,156,1064,252,1,15,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\AdobeStock_300087971.jpeg,15,1405,/?,R,1,1576,572,1672,668,3,13,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-8583543.jpg,16,2203,/?,R,1,1582,886,1678,982,2,9,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-christa-grover-2001944.jpg,17,3110,z,R,0,1436,540,1532,636,3,12,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\079_L_filler_absent_bowl.jpg,18,2528,z,L,1,346,850,442,946,2,9,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-5698015.jpg,19,1529,z,L,1,390,66,486,162,1,15,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-15062155.jpg,20,1917,/?,R,1,548,630,644,726,3,13,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-max-rahubovskiy-6969860.jpg,21,1976,z,L,1,134,504,230,600,3,12,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-pixabay-279648.jpg,22,2658,z,L,1,268,202,364,298,1,15,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-curtis-adams-5502249.jpg,23,1258,/?,R,1,492,856,588,952,2,9,0,0,0,0,0
15,1,Stimuli\scenes\practiceScenes\pexels-keegan-checks-10117737.jpg,24,2606,/?,R,1,948,550,1044,646,3,13,0,0,0,0,0
