sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
11,5,Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg,1,981,/?,R,1,338,476,443.6,581.6,3,19,0,1,21,3,1
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,2,757,z,L,1,990,538,1095.6,643.6,3,21,1,1,19,3,1
11,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg,3,1254,/?,R,1,550,258,655.6,363.6,1,18,0,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027760.jpg,4,924,/?,R,1,562,838,667.6,943.6,3,1,1,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg,5,1223,z,L,1,304,746,409.6,851.6,2,21,1,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg,6,1038,/?,R,1,918,262,1023.6,367.6,1,19,1,1,21,4,2
11,5,Stimuli\scenes\mainScenes\pexels-ryan-donnelly-100575.jpg,7,996,z,L,1,1428,382,1533.6,487.6,1,18,0,1,1,1,3
11,5,Stimuli\scenes\mainScenes\AdobeStock_216902241.jpeg,8,1725,/?,R,1,584,832,689.6,937.6,2,1,0,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-mark-mccammon-2724749.jpg,9,1528,z,L,1,216,466,321.6,571.6,1,21,0,1,19,2,2
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008398.jpg,10,683,z,L,1,900,882,1005.6,987.6,2,1,0,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg,11,991,z,L,1,406,310,511.6,415.6,1,18,0,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-get-lost-mike-8504308.jpg,12,1648,/?,R,1,1648,562,1753.6,667.6,3,19,0,1,18,1,2
11,5,Stimuli\scenes\mainScenes\pexels-jesse-bannister-7033835.jpg,13,1147,/?,R,1,284,696,389.6,801.6,2,1,0,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5008407.jpg,14,952,/?,R,1,774,192,879.6,297.6,1,21,0,1,19,3,3
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827337.jpg,15,874,/?,R,1,1026,624,1131.6,729.6,3,18,1,1,19,1,1
11,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6956843.jpg,16,791,/?,R,1,1070,274,1175.6,379.6,1,19,1,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-7028072.jpg,17,956,z,L,1,1188,146,1293.6,251.6,1,21,0,1,18,3,2
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-8031902.jpg,18,1687,z,L,1,148,688,253.6,793.6,3,19,0,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7031868.jpg,19,960,z,L,1,730,848,835.6,953.6,2,1,0,1,18,1,3
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5502217.jpg,20,931,z,L,1,1566,180,1671.6,285.6,1,18,0,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-7027852.jpg,21,1021,/?,R,1,1180,380,1285.6,485.6,1,21,0,0,0,0,0
11,5,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg,22,821,z,L,1,304,746,409.6,851.6,2,1,0,1,21,2,2
