sub_num,run_num,file_name,trial_num,rt,response,t_direction,accuracy,target_position_1,target_position_2,target_position_3,target_position_4,target_location_type,target_number,trialTypeValid0Invalid1,trialTypeExtraTarget1NoExtraTarget0,extraTargetShapeNumber,extraTargetShapePosition,extraTargetShapeType
5,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-8082201.jpg,1,1963,/?,R,1,34,900,139.6,1005.6,2,1,1,1,5,3,3
5,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6489116.jpg,2,1094,z,L,1,1634,344,1739.6,449.6,1,5,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\AdobeStock_216902237.jpeg,3,937,/?,R,1,338,476,443.6,581.6,3,15,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-alexander-zvir-4252510.jpg,4,742,/?,R,1,1230,912,1335.6,1017.6,2,19,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7061668.jpg,5,1360,/?,R,1,1488,510,1593.6,615.6,3,1,0,1,5,4,1
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900806.jpg,6,812,/?,R,1,936,544,1041.6,649.6,3,15,0,1,19,4,2
5,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-6782481.jpg,7,767,z,L,1,1028,938,1133.6,1043.6,2,19,0,1,5,2,3
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-10827398.jpg,8,1088,z,L,1,1740,314,1845.6,419.6,1,5,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\073_L_filler_absent_coffeemug.jpg,9,1503,/?,R,1,1350,806,1455.6,911.6,2,1,1,1,5,2,1
5,5,Stimuli\scenes\mainScenes\pexels-max-rahubovskiy-7018399.jpg,10,1449,/?,R,1,1618,78,1723.6,183.6,1,19,1,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-5900798.jpg,11,918,/?,R,1,1580,532,1685.6,637.6,3,15,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-4800177.jpg,12,866,z,L,1,386,140,491.6,245.6,1,5,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-get-lost-mike-10450051.jpg,13,782,z,L,1,1324,212,1429.6,317.6,1,5,0,1,15,3,3
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-3935337.jpg,14,1046,/?,R,1,948,188,1053.6,293.6,1,1,1,1,15,2,3
5,5,Stimuli\scenes\mainScenes\AdobeStock_41005076.jpeg,15,1292,z,L,1,428,830,533.6,935.6,2,19,0,1,1,4,2
5,5,Stimuli\scenes\mainScenes\pexels-skitterphoto-349749.jpg,16,1368,/?,R,1,1198,436,1303.6,541.6,3,15,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\036_L_filler_absent_bowl.jpg,17,1057,z,L,1,342,854,447.6,959.6,2,19,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-pixabay-534151.jpg,18,1255,z,L,1,1278,696,1383.6,801.6,2,1,1,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-3958964.jpg,19,1285,/?,R,1,68,324,173.6,429.6,1,5,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-7601072.jpg,20,1114,/?,R,1,462,522,567.6,627.6,3,15,0,1,19,1,3
5,5,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17158669.jpg,21,805,/?,R,1,1262,854,1367.6,959.6,2,19,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-4682110.jpg,22,853,z,L,1,1160,688,1265.6,793.6,3,1,0,1,19,4,2
5,5,Stimuli\scenes\mainScenes\022_L_filler_absent_lamp.jpg,23,1003,/?,R,1,1278,626,1383.6,731.6,3,15,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-curtis-adams-4713243.jpg,24,1090,/?,R,1,1760,736,1865.6,841.6,3,5,1,1,1,3,2
5,5,Stimuli\scenes\mainScenes\pexels-loi-bui-trong-17181942.jpg,25,1035,z,L,1,246,670,351.6,775.6,3,1,0,0,0,0,0
5,5,Stimuli\scenes\mainScenes\pexels-mark-mccammon-1080721.jpg,26,1116,z,L,1,408,214,513.6,319.6,1,5,0,1,19,1,3
5,5,Stimuli\scenes\mainScenes\AdobeStock_27579147.jpeg,27,880,/?,R,1,546,380,651.6,485.6,1,15,1,0,0,0,0
