fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
456.804899993585,1,1,1,0,12,1
213.942100002896,3,2,1,0,15,3
294.792400003644,3,3,0,0,17,3
161.988200008636,1,4,0,0,9,4
300.01550000452,4,4,0,0,9,4
178.035600009025,3,5,0,0,12,1
233.985600003507,2,5,0,0,12,1
303.888599999482,4,5,0,0,12,1
218.032000004314,1,5,0,0,12,1
387.550200000987,2,6,1,1,15,1
318.062999998801,3,6,1,1,15,1
241.8672000058,2,6,1,1,15,1
522.229499998502,1,6,1,1,15,1
230.093099991791,3,7,0,0,17,4
412.462599997525,4,7,0,0,17,4
255.789399991045,4,8,1,0,9,4
247.930800003815,2,9,1,0,15,2
206.078800008981,3,10,0,0,17,2
157.938699994702,2,10,0,0,17,2
61.5534999960801,4,10,0,0,17,2
331.481400004122,4,11,0,1,12,4
204.048300001887,4,12,1,0,9,1
617.902600002708,1,12,1,0,9,1
340.810800000327,2,13,0,0,12,4
163.971899994067,3,13,0,0,12,4
194.065800009412,1,13,0,0,12,4
193.992599990452,3,13,0,0,12,4
176.085200000671,2,13,0,0,12,4
237.920900006429,4,13,0,0,12,4
522.781499996199,3,14,1,0,17,3
436.031100005493,1,15,0,1,15,4
126.022399999783,2,16,0,0,9,3
245.981900006882,4,16,0,0,9,3
288.172100001248,2,16,0,0,9,3
94.0336000057869,1,16,0,0,9,3
143.945799994981,4,16,0,0,9,3
206.028599990532,1,16,0,0,9,3
402.581999995164,3,16,0,0,9,3
135.948700000881,3,17,1,1,15,1
184.007599993492,1,17,1,1,15,1
362.300499997218,3,18,0,0,9,3
112.005100003444,2,19,1,0,17,3
109.884799996507,3,19,1,0,17,3
532.049400004325,4,20,1,0,12,4
217.921699993894,4,21,0,0,17,3
195.998800001689,1,21,0,0,17,3
364.092500007246,3,21,0,0,17,3
411.951500005671,4,22,1,0,15,4
217.934000000241,4,23,1,1,9,1
556.156400009058,3,23,1,1,9,1
79.5397000038065,1,23,1,1,9,1
375.699800002621,1,24,1,0,12,3
592.009799991501,2,25,0,1,15,2
105.965499999002,3,26,0,0,17,4
439.269499998773,4,26,0,0,17,4
201.990599991404,1,27,0,0,9,3
497.430799994618,3,27,0,0,9,3
444.782999999006,1,28,1,0,12,1
162.026799996966,4,29,0,0,15,3
222.780000010971,3,29,0,0,15,3
157.931099995039,4,30,0,0,12,1
550.705200002994,1,30,0,0,12,1
227.975699992385,2,31,1,0,17,2
89.9590000044554,3,32,1,0,9,3
462.167200006661,1,33,1,0,17,3
329.933999993955,1,34,1,1,15,3
343.823099989095,3,34,1,1,15,3
286.066200002097,3,35,0,1,12,2
461.717900005169,2,35,0,1,12,2
228.014899999835,1,36,0,0,9,2
589.92009999929,3,36,0,0,9,2
72.1262000006391,2,36,0,0,9,2
200.024599995231,3,37,0,0,12,1
521.404499988421,1,37,0,0,12,1
545.937299990328,2,38,0,0,15,2
196.069500001613,3,39,1,0,9,3
120.045199990273,3,39,1,0,9,3
319.412800003192,2,40,1,1,17,2
135.870700003579,3,41,0,1,12,2
418.303499987815,2,41,0,1,12,2
303.892800002359,4,42,1,0,15,2
410.01549999055,2,42,1,0,15,2
495.930100005353,4,43,1,0,9,4
551.993399989442,1,44,0,0,17,1
559.82270000095,2,45,0,0,12,2
178.037499994389,2,46,0,0,17,4
148.03949999623,1,46,0,0,17,4
198.001899989322,3,46,0,0,17,4
289.612799999304,4,46,0,0,17,4
169.361100008246,3,47,0,0,15,4
128.010499989614,4,49,1,0,15,2
242.015399999218,3,49,1,0,15,2
139.114100005827,4,49,1,0,15,2
594.984499999555,2,50,0,1,17,2
628.691099991556,1,51,1,0,12,1
147.92670001043,2,52,1,1,9,2
309.924799992586,1,52,1,1,9,2
212.147899990669,4,52,1,1,9,2
566.626100000576,2,52,1,1,9,2
442.466199994669,1,53,0,0,12,1
528.394299995853,2,54,1,0,17,2
416.252700000769,4,55,1,0,15,2
170.156199994381,1,56,0,0,9,1
146.01140000741,4,58,0,1,17,3
252.021599997533,3,58,0,1,17,3
455.604200004018,1,59,1,1,9,3
353.575899993302,2,60,1,0,12,2
