fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
136.0493000102,3,1,1,1,17,4
412.01140001067,2,1,1,1,17,4
500.080500001786,4,1,1,1,17,4
206.000199992559,3,2,0,1,10,4
53.9570999972057,4,2,0,1,10,4
52.005100005772,4,2,0,1,10,4
418.456400002469,4,2,0,1,10,4
79.9654000002192,1,3,1,0,15,3
268.026200006716,2,3,1,0,15,3
50.0383000035072,3,3,1,0,15,3
382.506999987527,3,3,1,0,15,3
402.469599997858,3,4,1,0,21,3
115.963999996893,1,5,1,0,15,3
702.037900002324,4,5,1,0,15,3
396.453099994687,3,5,1,0,15,3
117.98200001067,4,6,0,0,10,1
393.955499996082,2,6,0,0,10,1
146.00409999548,3,6,0,0,10,1
177.982300010626,4,6,0,0,10,1
111.991899990244,1,6,0,0,10,1
167.998000004445,4,6,0,0,10,1
295.988199999556,3,6,0,0,10,1
473.979900008999,1,6,0,0,10,1
167.979699996067,3,7,0,0,17,4
87.9936999990605,2,7,0,0,17,4
536.527300006128,4,7,0,0,17,4
168.039700001827,1,8,0,0,21,2
608.506399992621,2,8,0,0,21,2
428.645699998015,1,9,0,1,10,1
58.0621999979485,4,10,0,0,15,1
330.022099995404,2,10,0,0,15,1
404.784799990011,1,10,0,0,15,1
284.079800010659,2,11,0,0,17,2
173.948700001347,1,11,0,0,17,2
220.032900004298,2,11,0,0,17,2
546.740499994485,3,12,1,0,21,3
131.983500003116,2,13,0,0,17,3
498.512299993308,3,13,0,0,17,3
153.999200003454,1,14,1,0,10,4
260.951999996905,4,14,1,0,10,4
514.791099994909,4,15,1,0,21,4
590.651400008937,4,16,1,1,15,4
231.948700005887,3,17,1,0,17,4
494.857700003195,4,17,1,0,17,4
120.002099996782,4,18,1,0,10,3
368.835000001127,3,18,1,0,10,3
318.898300000001,1,19,1,1,15,1
180.070999995223,4,20,0,0,21,3
660.962099995231,3,20,0,0,21,3
424.927200001548,1,21,1,0,10,1
548.66500000935,1,22,0,0,15,1
110.006800008705,2,23,0,1,17,3
159.996000002138,3,23,0,1,17,3
213.963200003491,4,23,0,1,17,3
162.727400005679,3,23,0,1,17,3
252.731200002017,4,24,0,0,21,4
162.005399994086,1,25,1,0,15,1
180.022800006554,2,25,1,0,15,1
172.893900002236,1,25,1,0,15,1
373.991800006479,2,26,1,0,10,2
890.859399994952,3,26,1,0,10,2
142.100400000345,2,27,1,0,17,2
412.804499996128,2,27,1,0,17,2
270.012100008898,1,28,0,0,21,2
836.82029999909,2,28,0,0,21,2
141.956899999059,3,29,1,1,10,4
566.804500005674,4,29,1,1,10,4
100.031699999818,1,30,0,1,17,2
706.823899992742,2,30,0,1,17,2
576.744299993152,2,31,0,0,15,2
600.940599993919,2,32,0,0,21,2
78.0384999961825,4,33,0,0,10,4
158.025899989298,2,33,0,0,10,4
278.028099986841,1,33,0,0,10,4
207.951799995499,3,33,0,0,10,4
156.029500009026,4,33,0,0,10,4
310.009900000296,2,33,0,0,10,4
80.8622000040486,4,33,0,0,10,4
490.860399993835,3,34,1,1,15,3
170.02340000181,1,35,1,0,17,3
52.0414999919012,3,35,1,0,17,3
375.97170000663,3,35,1,0,17,3
68.7449000106426,2,35,1,0,17,3
474.949700001162,2,36,1,0,21,2
151.950499988743,2,37,0,0,10,4
142.00290000008,1,37,0,0,10,4
515.006699992227,4,37,0,0,10,4
754.928499998641,1,38,0,1,21,1
202.003799990052,1,39,1,0,17,3
107.908200006932,4,39,1,0,17,3
476.887099997839,3,39,1,0,17,3
101.974399993196,3,40,0,0,15,1
684.826800003066,1,40,0,0,15,1
154.034699997283,4,41,0,0,15,1
602.823899986106,1,41,0,0,15,1
775.047300005099,2,42,1,0,17,2
151.969700003974,3,43,0,0,10,4
530.008499990799,4,43,0,0,10,4
252.020500003709,3,43,0,0,10,4
142.042899999069,3,43,0,0,10,4
411.111800000072,4,43,0,0,10,4
255.988899996737,1,44,0,1,21,2
186.998400007724,2,44,0,1,21,2
314.00999998732,1,45,1,1,15,4
584.996299992781,4,45,1,1,15,4
167.997700002161,3,46,0,0,17,4
161.957700009225,4,46,0,0,17,4
468.928599992068,4,46,0,0,17,4
236.000200005947,4,47,1,0,10,3
566.867000001366,3,47,1,0,10,3
464.014700002735,4,48,1,0,21,4
315.279000002192,3,48,1,0,21,4
68.0415999959223,2,49,1,0,17,4
667.966599998181,4,49,1,0,17,4
76.9041000021389,1,49,1,0,17,4
487.054600002011,3,50,0,0,10,3
439.152400009334,4,51,1,0,15,2
222.025600000052,3,52,0,1,21,4
156.050699995831,1,52,0,1,21,4
397.041899996111,4,52,0,1,21,4
336.038599998574,4,53,0,0,10,4
233.943200000795,3,53,0,0,10,4
532.990499996231,2,54,0,0,21,2
139.970799995353,4,55,1,0,15,1
286.021599997184,3,55,1,0,15,1
153.932699991856,4,55,1,0,15,1
175.99020000489,2,55,1,0,15,1
81.1210999963805,1,55,1,0,15,1
173.934099992039,4,56,1,1,17,3
83.9807000011206,2,56,1,1,17,3
388.024300002144,3,56,1,1,17,3
171.995700002299,1,56,1,1,17,3
399.313500005519,2,57,1,0,15,2
68.0361999984598,1,58,1,1,10,2
429.259999989881,2,58,1,1,10,2
152.048300005845,1,59,1,0,17,4
564.011300011771,4,59,1,0,17,4
409.08880000643,4,60,0,0,21,4
