fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
471.883799997158,4,1,0,0,10,1
567.720000006375,1,1,0,0,10,1
109.973600003286,3,2,0,0,22,2
123.990400010371,4,2,0,0,22,2
682.079999998678,2,2,0,0,22,2
188.034799997695,4,3,1,1,18,3
491.915199992945,3,3,1,1,18,3
151.987100005499,3,4,1,0,11,2
610.605499998201,2,4,1,0,11,2
790.542899994762,2,5,0,1,10,2
149.986000003992,2,6,1,0,22,4
313.938799998141,1,6,1,0,22,4
347.986699998728,3,6,1,0,22,4
798.34719999053,4,6,1,0,22,4
99.9687000003178,4,7,0,0,18,1
215.941200003726,2,7,0,0,18,1
502.076199991279,1,7,0,0,18,1
424.217499996303,1,7,0,0,18,1
77.9630000033649,1,8,1,0,11,3
272.004600003129,4,8,1,0,11,3
625.72490000457,3,8,1,0,11,3
165.995600007591,3,9,1,0,10,1
629.82830000692,1,9,1,0,10,1
551.706700003706,3,10,1,1,22,3
380.063000004156,4,11,1,0,18,4
341.947499997332,3,12,0,0,11,4
447.992300003534,4,12,0,0,11,4
593.211500003235,3,13,1,0,22,3
119.998900001519,4,14,0,0,10,1
308.107000004384,1,14,0,0,10,1
149.946399993496,1,15,0,0,18,4
220.058599996264,3,15,0,0,18,4
737.00030001055,4,15,0,0,18,4
130.029099993408,3,16,0,1,11,4
588.085900002625,2,16,0,1,11,4
138.009700007387,1,16,0,1,11,4
706.843699997989,4,16,0,1,11,4
183.979800000088,3,17,0,0,10,1
612.036699996679,1,17,0,0,10,1
150.635900005,3,17,0,0,10,1
147.89560000645,2,18,0,1,22,3
494.478399996297,3,18,0,1,22,3
442.493200011086,2,19,0,0,18,2
154.011900012847,3,20,1,0,11,2
370.33629999496,2,20,1,0,11,2
418.36979999789,4,21,1,1,22,4
430.421099998057,3,22,0,0,18,3
138.020699989283,1,23,1,0,11,3
338.031799998134,2,23,1,0,11,3
56.0280000063358,3,23,1,0,11,3
302.166200010106,3,23,1,0,11,3
57.9350000043632,3,24,1,0,10,1
399.814000003971,1,24,1,0,10,1
185.984099996858,3,25,1,0,18,3
497.707100003026,3,25,1,0,18,3
433.85980000312,3,26,0,1,22,3
168.004900013329,2,27,0,0,10,4
477.355099996203,4,27,0,0,10,4
311.934700002894,4,28,0,0,11,1
264.98600000923,1,28,0,0,11,1
621.93579999439,2,29,1,0,22,2
464.991999993799,1,30,1,1,11,1
240.062600001693,4,31,0,0,10,1
169.930299991393,3,31,0,0,10,1
844.528500005254,1,31,0,0,10,1
124.006900005043,1,32,1,0,18,1
83.9049999922281,1,32,1,0,18,1
365.985700002057,4,32,1,0,18,1
76.011600001948,3,33,0,1,18,2
420.018400007393,2,33,0,1,18,2
374.168800000916,3,34,1,0,22,4
148.003400012385,2,35,0,0,11,3
492.416099994443,3,35,0,0,11,3
522.316599992337,1,36,1,0,10,1
180.025800000294,2,37,0,0,18,1
160.032600004342,4,37,0,0,18,1
243.981599996914,3,37,0,0,18,1
726.052400001208,1,37,0,0,18,1
388.008800000534,3,38,1,0,22,3
159.956499992404,3,39,0,0,11,4
699.261500005377,4,39,0,0,11,4
219.731099990895,4,40,1,1,10,2
427.034299995285,2,40,1,1,10,2
339.156599991838,2,41,1,0,18,2
505.970400001388,3,42,1,1,22,2
237.9299000022,1,42,1,1,22,2
85.9647000033874,2,42,1,1,22,2
425.150399998529,2,42,1,1,22,2
149.983399998746,2,43,0,0,10,3
300.021699993522,3,43,0,0,10,3
229.168400008348,3,43,0,0,10,3
562.759099993855,1,44,1,0,11,4
370.073499987484,3,45,0,0,10,3
156.016900000395,4,46,0,1,18,3
252.691000001505,3,46,0,1,18,3
177.992100012489,4,47,1,0,22,2
436.859099994763,2,47,1,0,22,2
160.126599992509,4,48,0,0,11,2
492.371699991054,2,48,0,0,11,2
142.044799998985,2,49,1,0,22,1
128.045500008739,1,49,1,0,22,1
131.966799992369,4,49,1,0,22,1
442.052800004603,1,49,1,0,22,1
94.3130999949062,3,49,1,0,22,1
387.977599995793,1,50,1,0,18,4
320.066100000986,3,50,1,0,18,4
638.034000003245,4,50,1,0,18,4
474.235400004545,1,50,1,0,18,4
861.90840000927,2,51,1,1,10,2
141.926500000409,1,52,0,1,11,2
320.103700010804,4,52,0,1,11,2
373.944099992514,2,52,0,1,11,2
219.939000002341,3,53,0,0,18,3
109.677000000374,3,53,0,0,18,3
433.431500001461,2,54,1,0,10,4
134.004599996842,1,55,0,0,22,2
475.411999999778,2,55,0,0,22,2
267.994499998167,1,56,0,0,11,1
416.003999998793,1,57,1,1,22,1
66.9595999934245,4,57,1,1,22,1
203.918299986981,4,58,1,0,18,3
638.749499994447,3,58,1,0,18,3
144.017300000996,4,59,0,0,11,3
858.70419999992,3,59,0,0,11,3
68.1059999915306,1,60,1,0,10,1
207.99189999525,2,60,1,0,10,1
232.057800007169,1,60,1,0,10,1
466.04600000137,1,60,1,0,10,1
