fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
93.9900999983365,3,1,0,0,8,4
112.068599999475,2,1,0,0,8,4
198.052200001257,1,1,0,0,8,4
204.090500003076,4,1,0,0,8,4
354.745099997672,4,1,0,0,8,4
412.745300000097,2,2,0,0,3,2
202.026800001477,3,2,0,0,3,2
322.625900000276,2,2,0,0,3,2
217.849500000739,3,3,1,0,1,3
62.2470999987854,3,3,1,0,1,3
243.971600000805,2,4,1,0,22,3
260.033700000349,1,4,1,0,22,3
510.345200000302,3,4,1,0,22,3
498.058799999853,3,5,0,1,3,3
124.075000003359,3,6,0,0,1,2
211.929400000372,1,6,0,0,1,2
458.201199999166,2,6,0,0,1,2
160.047400000622,3,7,1,1,22,3
144.003800000064,4,7,1,1,22,3
408.050300000468,3,7,1,1,22,3
134.007600001496,3,8,1,0,8,2
539.636600002268,2,8,1,0,8,2
615.550900001836,2,9,1,1,3,2
421.546199999284,1,10,0,0,8,1
356.05470000155,4,11,1,0,1,3
589.321200000995,3,11,1,0,1,3
196.003200002451,2,12,1,0,22,1
391.357399999833,1,12,1,0,22,1
139.149299997371,1,13,0,0,1,1
85.9005000020261,2,14,0,0,22,4
552.02449999706,3,14,0,0,22,4
293.954799999483,1,14,0,0,22,4
148.02200000122,4,14,0,0,22,4
333.937600000354,4,14,0,0,22,4
196.980599997914,4,14,0,0,22,4
51.951099998405,4,15,1,0,3,1
115.91960000078,4,15,1,0,3,1
483.106499999849,1,15,1,0,3,1
230.911599999672,3,16,0,1,8,3
428.859100000409,3,17,1,0,3,3
116.05530000088,1,18,1,0,1,1
518.752500000119,1,18,1,0,1,1
374.500100002479,3,19,0,0,8,3
193.941700003052,1,20,0,0,22,3
190.001700000721,2,20,0,0,22,3
606.437000002188,3,20,0,0,22,3
160.007400001632,4,21,1,1,3,3
450.254999999743,3,21,1,1,3,3
440.184600000066,4,22,0,0,1,4
166.014299997187,3,23,1,0,8,4
206.01280000119,1,23,1,0,8,4
256.120300000475,4,23,1,0,8,4
191.967200000363,4,24,0,1,22,2
55.974700000661,1,24,0,1,22,2
544.224000001122,2,24,0,1,22,2
135.94120000198,4,25,1,0,1,3
527.782799999841,3,25,1,0,1,3
413.719500000298,4,26,1,0,3,4
96.0319999976491,3,27,0,0,8,2
419.594900002267,2,27,0,0,8,2
641.295900000841,2,28,1,0,22,2
175.961599998118,1,30,1,1,22,4
269.350700000359,4,30,1,1,22,4
145.941700000549,1,31,0,1,8,4
148.004999999102,1,32,0,0,3,3
202.019500000461,3,32,0,0,3,3
230.665300001419,3,33,1,0,8,3
105.932999998913,3,34,0,0,3,2
78.0322999999044,4,35,0,0,1,4
200.659599999199,4,35,0,0,1,4
285.979999996925,3,36,0,1,22,4
324.025099998835,2,36,0,1,22,4
130.095200001961,4,36,0,1,22,4
195.990500000335,1,37,0,0,1,1
114.407799999753,1,37,0,0,1,1
105.919900001027,3,38,1,0,8,2
407.967299997836,4,38,1,0,8,2
141.906900000322,2,38,1,0,8,2
127.761900002952,1,38,1,0,8,2
216.007700000773,3,39,1,0,3,3
593.764100001863,4,40,1,1,22,4
529.73589999965,2,42,1,0,8,2
208.021200000076,2,43,1,0,1,3
110.032399999909,3,43,1,0,1,3
233.677899999748,3,43,1,0,1,3
171.945699999924,4,45,0,0,3,2
244.905499999732,2,45,0,0,3,2
176.872799998819,4,46,0,1,1,4
158.026299999619,3,47,0,0,8,3
330.841599999985,3,47,0,0,8,3
65.9981999997399,2,48,0,0,22,1
89.8473000015656,4,48,0,0,22,1
158.113800000137,1,48,0,0,22,1
113.992400001734,1,48,0,0,22,1
194.049899997481,3,48,0,0,22,1
216.707399998995,1,48,0,0,22,1
482.808799999475,2,49,1,1,1,4
156.087799998204,3,49,1,1,1,4
185.942599997361,4,49,1,1,1,4
396.474400000443,4,49,1,1,1,4
108.029699997132,3,50,0,1,3,4
258.100999999442,1,50,0,1,3,4
1222.39959999933,4,50,0,1,3,4
136.032800000976,3,51,0,0,22,1
68.0317000005743,3,51,0,0,22,1
476.527199996781,4,51,0,0,22,1
219.722000001639,1,54,1,0,3,1
153.681299998425,3,55,1,0,8,3
95.9967000017059,4,56,0,0,22,3
123.978999999963,3,56,0,0,22,3
593.303500001639,3,56,0,0,22,3
182.027699996979,3,57,0,0,1,3
63.5336000013922,3,57,0,0,1,3
171.051000001171,1,59,0,0,22,1
243.936399998347,2,60,1,0,8,2
222.959300001094,2,60,1,0,8,2
