fixDuration,previousFixationRect,trialNum,thisTrialExtraTarget,thisTrialIncorrectTargetLocation,targetInds,targetPositionInds
500.061099999584,4,1,1,0,19,2
592.531100002816,1,1,1,0,19,2
216.044200002216,3,1,1,0,19,2
242.100399991614,2,1,1,0,19,2
128.090899990639,1,1,1,0,19,2
492.105500001344,1,1,1,0,19,2
795.830800008844,2,1,1,0,19,2
66.0811999987345,2,1,1,0,19,2
520.026199999847,4,1,1,0,19,2
236.100800000713,2,1,1,0,19,2
71.9632999971509,2,2,0,1,14,1
449.996800001827,1,3,1,0,6,2
133.974299998954,2,3,1,0,6,2
164.023499994073,2,3,1,0,6,2
233.166399993934,3,3,1,0,6,2
132.001699996181,1,4,0,0,17,2
402.001199996448,4,4,0,0,17,2
660.927399992943,2,4,0,0,17,2
272.077499990701,1,5,1,0,14,1
373.709499996039,1,5,1,0,14,1
461.128199996892,3,6,0,0,6,3
176.003400003538,3,7,0,0,17,3
226.047900010599,2,7,0,0,17,3
100.01409999677,4,7,0,0,17,3
355.96319999604,2,8,1,1,19,1
675.984799992875,1,8,1,1,19,1
230.098900006851,3,8,1,1,19,1
212.85940000962,4,8,1,1,19,1
198.032100001001,2,9,0,0,19,4
282.07939999993,1,9,0,0,19,4
638.530800002627,4,9,0,0,19,4
171.976800003904,4,10,0,0,14,1
1098.88279999723,1,10,0,0,14,1
172.021800011862,3,11,0,0,17,1
164.014900001348,1,11,0,0,17,1
64.0383999998448,1,11,0,0,17,1
214.025699999183,1,11,0,0,17,1
122.008599995752,3,12,1,0,6,3
111.899900002754,2,13,1,1,17,3
207.87470000505,1,13,1,1,17,3
744.89220000396,3,14,1,0,14,3
686.877500003902,2,15,1,0,6,2
442.822199998773,1,16,0,1,19,1
728.728799993405,2,17,1,0,14,2
162.12639999867,4,19,0,0,19,2
539.076999993995,2,21,1,0,19,2
223.98819999944,2,22,1,0,14,3
828.986499996972,3,22,1,0,14,3
632.536500008428,3,23,0,0,6,3
347.994099996868,4,24,0,0,17,3
131.957399993553,3,24,0,0,17,3
534.728900005575,3,24,0,0,17,3
212.109100000816,3,25,1,1,17,2
353.956099992502,1,25,1,1,17,2
200.002400000812,4,26,0,0,19,1
582.901799993124,1,26,0,0,19,1
267.996300011873,3,27,0,0,14,1
884.369899999001,1,27,0,0,14,1
614.632700002403,2,28,0,0,6,2
209.931999997934,1,29,1,0,17,4
264.216300012777,3,30,0,1,14,3
283.992399999988,2,30,0,1,14,3
436.385399996652,3,30,0,1,14,3
472.629600000801,1,31,1,0,6,1
628.437999999733,4,33,1,0,14,4
726.482600002782,1,34,0,1,17,1
156.710099996417,3,35,0,0,6,3
196.082700000261,4,38,1,1,19,1
273.944400003529,1,38,1,1,19,1
73.6866000079317,1,38,1,1,19,1
330.006799995317,4,38,1,1,19,1
112.066500005312,1,39,0,0,17,4
516.401300003054,4,40,0,0,6,4
215.900199997122,2,41,0,0,14,1
60.4321999999229,2,44,0,0,17,1
171.980799990706,2,45,0,1,19,2
546.550700004445,2,45,0,1,19,2
326.112999988254,4,47,1,1,17,2
938.833899999736,3,48,1,0,6,3
578.467600003933,2,49,0,0,17,2
550.617699991562,3,52,1,0,6,3
608.564899986959,2,53,1,0,14,2
800.513800000772,4,54,1,1,17,4
280.51250000135,3,55,0,0,6,3
232.063900009962,3,56,0,1,19,3
133.949600000051,4,58,0,0,19,3
453.935800003819,1,58,0,0,19,3
